analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score,factor_alpha,factor_alpha_tstat,factor_alpha_annualized,loading_Mkt-RF,loading_SMB,loading_HML,loading_MOM,loading_RMW,loading_CMA,n_factor_obs,r_squared,factor_alpha_z,partial_reliability_score_with_factor_raw,partial_reliability_score_with_factor
David Togut,2,0.039435368926463286,-0.039435368926463286,-0.00012592046353381015,28.0,Evercore ISI,1772,1,-28.0,-3.1807491475277287,1.3528497068822236,1.0636214794692087,-0.2547593203920988,0.16666666666666666,-0.042459886732016464,,,,,,,,,,2,,,-0.2547593203920988,-0.042459886732016464
Andrew W. Jeffrey,6,0.03026291801783278,-0.03026291801783278,-0.001164880433541715,317.1666666666667,William Blair,198,1,-317.1666666666667,0.5928703691306653,0.3801408773665203,-1.3728586299569616,-0.13328246115325867,0.375,-0.049980922932472,0.03150143681508246,18.36602926419204,0.12600574726032984,-0.0003518293427651837,2.7993365741233768e-05,-0.00023349954973634517,-6.0100987819626224e-06,,,6,0.7095200564118525,-0.4114411345618056,-0.2028221295053954,-0.07605829856452329
Daniel Perlin,6,0.030317633496819107,-0.030317633496819107,-0.001127186501227464,301.6666666666667,RBC Capital Markets,1269,1,-301.6666666666667,0.5703599843466117,0.41543118867751366,-1.2422576788465098,-0.08548883527412816,0.375,-0.03205831322779806,0.03131422410247742,21.182680286929685,0.12525689640990967,-0.000318240773003939,2.4223931604574423e-05,-0.00019054641397766336,3.623849824880028e-05,,,6,0.7695489983041834,-0.5806375113422368,-0.20927600429115534,-0.07847850160918325
Moshe Orenbuch,1,0.038658830620855934,-0.038658830620855934,,104.0,TD Cowen,917,1,-104.0,-2.86127509041225,,0.4232555256373162,-1.219009782387467,0.09090909090909091,-0.11081907112613337,,,,,,,,,,1,,,-1.219009782387467,-0.11081907112613337
Bryan Keane,6,0.036492662338900146,-0.036492662338900146,-0.003508963650946278,213.16666666666666,Deutsche Bank Research,77,1,-213.16666666666666,-1.97009616925134,-1.8144676816828227,-0.4965683773448978,-1.42704407609302,0.375,-0.5351415285348825,0.034337255653225277,22.10090907400364,0.1373490226129011,0.000904847263555722,-0.00048328667366015574,-0.0004446720215618925,-0.0008131345126894351,,,6,0.9331409229279761,2.151473883029423,-0.5324145863124092,-0.19965546986715346
Nate Svensson,4,0.02996688739532442,-0.02996688739532442,-0.0008149296491079605,686.0,Deutsche Bank Research,77,1,-686.0,0.714659730093609,0.7077764242029105,-4.480599541864808,-1.0193877958560962,0.2857142857142857,-0.2912536559588846,,,,,,,,,,4,,,-1.0193877958560962,-0.2912536559588846
Donald Fandetti,5,0.033715680338337044,-0.033715680338337044,-0.003691532183111531,145.8,Wells Fargo Securities,596,1,-145.8,-0.8276236088505122,-1.985394404901535,0.07105425102977521,-0.9139879209074239,0.3333333333333333,-0.3046626403024746,,,,,,,,,,5,,,-0.9139879209074239,-0.3046626403024746
Rufus Hone,5,0.035968846318171564,-0.035968846318171564,-0.0029069446350504175,137.8,BMO Capital Markets,181,1,-137.8,-1.7545940773186568,-1.2508374849450188,0.13846119353839548,-0.9556567895750933,0.3333333333333333,-0.3185522631916977,,,,,,,,,,5,,,-0.9556567895750933,-0.3185522631916977
Bryan C. Bergin,8,0.03199951878377532,-0.03199951878377532,-0.0030418568758164544,111.0,TD Cowen,917,1,-111.0,-0.12158104721200563,-1.3771468054108247,0.36427445094227345,-0.3781511338935189,0.4444444444444444,-0.16806717061934173,0.0296256280912452,10.02440589120001,0.1185025123649808,0.0002579792440331979,-0.0001848867140896142,0.00020098279193406463,0.00036527233170740745,,,8,0.4363726916606855,-2.1067322031547557,-0.8102964012088281,-0.3601317338705902
John Davis,8,0.033888239394214405,-0.033888239394214405,-0.003806045195422573,170.125,Raymond James,402,1,-170.125,-0.8986157817737008,-2.092605290195358,-0.1339049835354982,-1.0417086851681856,0.4444444444444444,-0.4629816378525269,0.03151023174842767,8.261049718498061,0.12604092699371067,0.00035074956982423356,-0.0003175958580590749,0.00012486858033103083,8.086462450084442e-07,,,8,0.15617618686204904,-0.4034925778888749,-0.8821546583483579,-0.3920687370437146
Kazuya Nishimura,10,0.033639472562135675,-0.033639472562135675,-0.003939956472189334,283.3,Daiwa Securities Co. Ltd.,467,1,-283.3,-0.7962711214445526,-2.2179774749213568,-1.0875025733371357,-1.3672503899010149,0.5,-0.6836251949505074,0.03121998466960124,11.498051507467016,0.12487993867840495,0.0003651930662465901,-0.0003150515975285115,0.0001764864605477048,0.0001765496905993259,,,10,0.2350053633117295,-0.6658078524511266,-1.1918897555385428,-0.5959448777692714
