analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Aaron Rakers,8,0.059852459688081096,-0.059852459688081096,-0.014403311429070708,100.5,Wells Fargo Securities,596,1,-100.5,0.20172487255013904,0.24326390665274805,-0.3242183788510443,0.04025680011728092,0.4444444444444444,0.017891911163235966
Ross Seymore,10,0.0566115553353035,-0.0566115553353035,-0.014083642870125734,117.7,Deutsche Bank Research,77,1,-117.7,0.4651797614423181,0.3257957639760507,-0.7135957208772985,0.025793268180356765,0.5,0.012896634090178383
C.J. Muse,6,0.05509709344663738,-0.05509709344663738,-0.01735110348194716,88.83333333333333,Cantor Fitzgerald,1190,1,-88.83333333333333,0.5882911973808761,-0.5177954666234417,-0.06010584065494162,0.0034632967008309348,0.375,0.0012987362628116006
Joshua Buchalter,6,0.061917109105600616,-0.061917109105600616,-0.018408409788761813,65.83333333333333,TD Cowen,917,1,-65.83333333333333,0.033888391221177316,-0.7907702425884305,0.46057316321737496,-0.09876956271662611,0.375,-0.03703858601873479
sean Hao,4,0.07120918805891517,-0.07120918805891517,-0.012462554473604344,108.0,Fubon Securities,1084,1,-108.0,-0.7214697933314654,0.7443274978810888,-0.4940050105485389,-0.15704910199963854,0.2857142857142857,-0.04487117199989672
Kevin Cassidy,9,0.06195939372559066,-0.06195939372559066,-0.01401831329786754,115.77777777777777,Rosenblatt Securities,2623,1,-115.77777777777777,0.03045105131579659,0.3426625179489796,-0.6700800360126071,-0.09898882224927696,0.47368421052631576,-0.04688944211807856
Ben Reitzes,6,0.06123762315245893,-0.06123762315245893,-0.01710732783259074,87.66666666666667,Melius Research,3130,1,-87.66666666666667,0.08912417629928866,-0.45485760004694636,-0.03369458683533158,-0.13314267019432977,0.375,-0.04992850132287366
Edward Snyder,5,0.06328906530203478,-0.06328906530203478,-0.01707114657903694,84.6,Charter Equity Research,3077,1,-84.6,-0.07763867898893904,-0.44551634338430823,0.0357292803476442,-0.1624752473418677,0.3333333333333333,-0.05415841578062256
Louis Miscioscia,6,0.06139301727338573,-0.06139301727338573,-0.0171039603331919,92.16666666666667,Daiwa Securities Co. Ltd.,467,1,-92.16666666666667,0.07649210314718191,-0.4539881808558979,-0.1355665658538283,-0.17102088118751477,0.375,-0.06413283044531803
Tian Zi Fu,1,0.029349868470499803,-0.029349868470499803,,271.0,Everbright Securities,1299,1,-271.0,2.6812972095937146,,-4.184034472774086,-0.7513686315901857,0.09090909090909091,-0.06830623923547144
James Kelleher,6,0.06606936120999592,-0.06606936120999592,-0.01709217184426203,87.83333333333333,Argus Research,376,1,-87.83333333333333,-0.3036504552672216,-0.4509446350982914,-0.03746762309527569,-0.26402090448692955,0.375,-0.09900783918259859
Jay Goldberg,4,0.06158301113162466,-0.06158301113162466,-0.020294504445477656,99.25,Seaport Research Partners,1321,1,-99.25,0.061047398409248256,-1.2777211508043067,-0.29592060690146194,-0.5041981197655068,0.2857142857142857,-0.14405660564728764
Melissa Fairbanks,3,0.059873242184647374,-0.059873242184647374,-0.02288826571404556,101.66666666666667,Raymond James,402,1,-101.66666666666667,0.20003545202803127,-1.9473770458183772,-0.3506296326706547,-0.699323742153667,0.23076923076923078,-0.16138240203546161
Cody Acree,5,0.06300538680321396,-0.06300538680321396,-0.017970374479403174,125.6,"Benchmark, a StoneX Company",1124,1,-125.6,-0.054578298535598854,-0.6776785210444957,-0.8924376395986593,-0.5415648197262513,0.3333333333333333,-0.18052160657541708
Qi Li,1,0.11085845535457939,-0.11085845535457939,,89.0,Guotai Haitong Securities China,1094,1,-89.0,-3.9445804356072953,,-0.06387887691488606,-2.004229656261091,0.09090909090909091,-0.18220269602373554
Heping Qin,4,0.08655142549858605,-0.08655142549858605,-0.019688990920159553,83.75,Guotai Haitong Securities China,1094,1,-83.75,-1.968648673066612,-1.121389993170859,0.05497176527336012,-1.011688966988037,0.2857142857142857,-0.2890539905680105
