analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Gregory Paul Francfort,9,0.02165568411571568,-0.02165568411571568,-0.002395093124856531,65.66666666666667,Guggenheim Securities,1515,1,-65.66666666666667,2.3155869680702943,0.08769404664304725,0.10471543815495195,0.8359988176227645,0.47368421052631576,0.39599943992657266
Brian Vaccaro,6,0.022874640668652937,-0.022874640668652937,-0.0020054916879621775,42.833333333333336,Raymond James,402,1,-42.833333333333336,1.3487380379206941,0.49820661531512633,1.1049312966880336,0.983958649974618,0.375,0.36898449374048176
Steven Gojak,9,0.023707675769787925,-0.023707675769787925,-0.0022741116201313335,40.333333333333336,Cleveland Research Company,2295,1,-40.333333333333336,0.6879933260860911,0.21516900839484737,1.214443981928882,0.7058687721366068,0.47368421052631576,0.3343588920647085
David Palmer,6,0.02450343560050704,-0.02450343560050704,-0.0019051985934047245,31.5,Evercore ISI,1772,1,-31.5,0.05681452062918607,0.6038827550004532,1.601388803113213,0.7540286929142841,0.375,0.28276075984285653
Jeff Farmer,9,0.02250234537452339,-0.02250234537452339,-0.002456624976648956,66.44444444444444,Gordon Haskett,2467,1,-66.44444444444444,1.6440342943471609,0.022859587263710963,0.0706448249689105,0.5791795688599274,0.47368421052631576,0.2743482168283866
Zachary Fadem,7,0.024358685023881298,-0.024358685023881298,-0.0022151707679722616,36.42857142857143,Wells Fargo Securities,596,1,-36.42857142857143,0.17162742336300565,0.2772734010593514,1.3854923664955405,0.6114643969726324,0.4117647058823529,0.2517794575769663
Nick Setyan,4,0.024861598306165664,-0.024861598306165664,-0.0012298103037602635,49.0,Mizuho Securities USA,1802,2,-49.0,-0.22727208438646593,1.315521253675118,0.8348000064272745,0.6410163919053088,0.2857142857142857,0.18314754054437393
Logan Reich,6,0.024340221896338127,-0.024340221896338127,-0.0019625843257397874,51.5,RBC Capital Markets,1269,1,-51.5,0.18627196099588114,0.5434169503212393,0.7252873211864261,0.4849920775011822,0.375,0.1818720290629433
Jake Bartlett,4,0.023731090408968765,-0.023731090408968765,-0.002186236506333762,51.5,Truist Securities,852,1,-51.5,0.669421360754527,0.30776065532240815,0.7252873211864261,0.5674897790877871,0.2857142857142857,0.16213993688222486
Lynne Collier,3,0.025303183132563373,-0.025303183132563373,-0.0005289285399602261,60.666666666666664,Freedom Capital Markets,3772,1,-60.666666666666664,-0.5775272398668915,2.0540215412677196,0.32374080863664895,0.6000783700124923,0.23076923076923078,0.1384796238490367
Sarang Vora,2,0.025311483906164757,-0.025311483906164757,-0.000714048008728858,54.0,Telsey Advisory Group,2252,1,-54.0,-0.5841112268486858,1.8589661296624775,0.6157746359455778,0.6302098462531232,0.16666666666666666,0.10503497437552052
Eric Gonzalez,3,0.023508806546369703,-0.023508806546369703,-0.0023818252907218127,65.0,KeyBanc Capital Markets,618,1,-65.0,0.8457319226244759,0.10167400707331443,0.13391882088584503,0.3604415835278785,0.23076923076923078,0.08317882696797196
Sharon Zackfia,6,0.024733410469665193,-0.024733410469665193,-0.0024769981752765973,56.833333333333336,William Blair,198,1,-56.833333333333336,-0.12559637471492338,0.0013928951299048975,0.49166025933928287,0.12248559325142146,0.375,0.04593209746928305
Brian Bittner,6,0.024124053081408497,-0.024124053081408497,-0.002590212514224742,75.0,Oppenheimer,498,1,-75.0,0.3577322045482843,-0.11789801268242164,-0.30413192007754836,-0.0214325760705619,0.375,-0.008037216026460712
Brian Mullan,8,0.02380400520074521,-0.02380400520074521,-0.002685212492788426,80.25,Piper Sandler Companies,570,1,-80.25,0.6115869873707799,-0.21799693822756938,-0.5341085590833299,-0.04683950331337313,0.4444444444444444,-0.020817557028165835
Jacob Aiken-Phillips,4,0.024590408601988835,-0.024590408601988835,-0.0027436890296984318,70.5,Melius Research,3130,1,-70.5,-0.012170508600892659,-0.27961209438646073,-0.10700908664402134,-0.13293056321045824,0.2857142857142857,-0.03798016091727378
Matt Curtis,1,0.026876595744680848,-0.026876595744680848,,56.0,DA Davidson,556,1,-56.0,-1.8255227463876011,,0.5281644877528991,-0.648679129317351,0.09090909090909091,-0.058970829937941005
Mark Kalinowski,6,0.024243086129735525,-0.024243086129735525,-0.0025072770203879197,84.33333333333333,Kalinowski Equity Research,3202,1,-84.33333333333333,0.2633178670149956,-0.030511110620575776,-0.7129792783100487,-0.16005750730520962,0.375,-0.06002156523945361
Alton Stump,5,0.023497499709565283,-0.023497499709565283,-0.003084493771035902,87.8,Loop Capital Markets,1009,1,-87.8,0.854700251349062,-0.6387088957157786,-0.8648368685106919,-0.2162818376258028,0.3333333333333333,-0.0720939458752676
Andy Barish,6,0.02470732188999178,-0.02470732188999178,-0.0024903306940967096,78.83333333333333,Jefferies,512,1,-78.83333333333333,-0.10490349990688973,-0.012655221815816945,-0.4720513707801823,-0.196536697500963,0.375,-0.07370126156286112
Peter Saleh,5,0.02527670939753134,-0.02527670939753134,-0.0025798813004687367,72.8,BTIG,1538,1,-72.8,-0.5565288684884294,-0.10701229026238843,-0.20776075706560168,-0.29043397193880655,0.3333333333333333,-0.09681132397960218
Christopher Carril,1,0.026592907801418438,-0.026592907801418438,,83.0,KeyBanc Capital Markets,618,1,-83.0,-1.600507848376121,,-0.6545725128482631,-1.127540180612192,0.09090909090909091,-0.10250365278292656
Chris O'Cull,5,0.024067636172073435,-0.024067636172073435,-0.0025614624092808623,112.6,Stifel Nicolaus,548,1,-112.6,0.4024808285263201,-0.08760479938171131,-1.9512027060999073,-0.5454422256517661,0.3333333333333333,-0.18181407521725537
Jim Salera,5,0.02471614016627683,-0.02471614016627683,-0.0022963703220196066,128.6,Stephens Inc,472,1,-128.6,-0.1118979583815751,0.19171561212326538,-2.652083891641337,-0.8574220792998822,0.3333333333333333,-0.2858073597666274
Andrew Strelzik,5,0.02536945030522438,-0.02536945030522438,-0.002812882038983105,106.0,BMO Capital Markets,181,1,-106.0,-0.6300888712367257,-0.3525189096231422,-1.662089217064068,-0.8815656659746454,0.3333333333333333,-0.29385522199154845
Lauren Silberman,11,0.025817363255631977,-0.025817363255631977,-0.004671990192975223,54.72727272727273,Deutsche Bank Research,77,1,-54.72727272727273,-0.9853633523970307,-2.3114112325522838,0.5839164002391493,-0.9042860615700551,0.5238095238095238,-0.4736736512986003
John Staszak,5,0.027351409085633938,-0.027351409085633938,-0.0037863284066863394,85.2,Argus Research,376,1,-85.2,-2.2021340124865025,-1.3782131987813238,-0.7509436758602098,-1.4437636290426787,0.3333333333333333,-0.4812545430142262
Andrew M. Charles,12,0.025674961348531724,-0.025674961348531724,-0.00489407094378843,58.25,TD Cowen,917,1,-58.25,-0.8724133615221473,-2.5454117542025028,0.4296030710361356,-0.9960740148961715,0.5454545454545454,-0.5433130990342754
