analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Pei Feng Li,1,0.03229667641267378,-0.03229667641267378,,180.0,China International Capital,898,1,-180.0,-0.24383406759939816,,-0.21711042819457635,-0.23047224789698725,0.09090909090909091,-0.02095202253608975
Daniel Perlin,6,0.030317633496819107,-0.030317633496819107,-0.001127186501227464,301.6666666666667,RBC Capital Markets,1269,1,-301.6666666666667,0.5703599843466117,0.41543118867751366,-1.2422576788465098,-0.08548883527412816,0.375,-0.03205831322779806
James E. Friedman,7,0.031028506582665906,-0.031028506582665906,-0.001774848075745914,193.42857142857142,Susquehanna Financial Group,974,1,-193.42857142857142,0.27790112276855833,-0.19093108730829342,-0.33025779597690313,-0.08109592017221275,0.4117647058823529,-0.03339243771796995
David Togut,2,0.039435368926463286,-0.039435368926463286,-0.00012592046353381015,28.0,Evercore ISI,1772,1,-28.0,-3.1807491475277287,1.3528497068822236,1.0636214794692087,-0.2547593203920988,0.16666666666666666,-0.042459886732016464
Andrew W. Jeffrey,6,0.03026291801783278,-0.03026291801783278,-0.001164880433541715,317.1666666666667,William Blair,198,1,-317.1666666666667,0.5928703691306653,0.3801408773665203,-1.3728586299569616,-0.13328246115325867,0.375,-0.049980922932472
Dan Dolev,8,0.031713940829791204,-0.031713940829791204,-0.002603247553500559,113.625,Mizuho Securities USA,1802,1,-113.625,-0.004091997511249741,-0.9665061909111877,0.34215654793163247,-0.20948054683026837,0.4444444444444444,-0.09310246525789705
Moshe Orenbuch,1,0.038658830620855934,-0.038658830620855934,,104.0,TD Cowen,917,1,-104.0,-2.86127509041225,,0.4232555256373162,-1.219009782387467,0.09090909090909091,-0.11081907112613337
Bryan C. Bergin,8,0.03199951878377532,-0.03199951878377532,-0.0030418568758164544,111.0,TD Cowen,917,1,-111.0,-0.12158104721200563,-1.3771468054108247,0.36427445094227345,-0.3781511338935189,0.4444444444444444,-0.16806717061934173
Nate Svensson,4,0.02996688739532442,-0.02996688739532442,-0.0008149296491079605,686.0,Deutsche Bank Research,77,1,-686.0,0.714659730093609,0.7077764242029105,-4.480599541864808,-1.0193877958560962,0.2857142857142857,-0.2912536559588846
Donald Fandetti,5,0.033715680338337044,-0.033715680338337044,-0.003691532183111531,145.8,Wells Fargo Securities,596,1,-145.8,-0.8276236088505122,-1.985394404901535,0.07105425102977521,-0.9139879209074239,0.3333333333333333,-0.3046626403024746
Rufus Hone,5,0.035968846318171564,-0.035968846318171564,-0.0029069446350504175,137.8,BMO Capital Markets,181,1,-137.8,-1.7545940773186568,-1.2508374849450188,0.13846119353839548,-0.9556567895750933,0.3333333333333333,-0.3185522631916977
John Davis,8,0.033888239394214405,-0.033888239394214405,-0.003806045195422573,170.125,Raymond James,402,1,-170.125,-0.8986157817737008,-2.092605290195358,-0.1339049835354982,-1.0417086851681856,0.4444444444444444,-0.4629816378525269
Bryan Keane,6,0.036492662338900146,-0.036492662338900146,-0.003508963650946278,213.16666666666666,Deutsche Bank Research,77,1,-213.16666666666666,-1.97009616925134,-1.8144676816828227,-0.4965683773448978,-1.42704407609302,0.375,-0.5351415285348825
Kazuya Nishimura,10,0.033639472562135675,-0.033639472562135675,-0.003939956472189334,283.3,Daiwa Securities Co. Ltd.,467,1,-283.3,-0.7962711214445526,-2.2179774749213568,-1.0875025733371357,-1.3672503899010149,0.5,-0.6836251949505074
