firm,quarter,consensus_fe,consensus_nn_predicted_fe,consensus_linear_predicted_fe,market_cap,sic_code,industry
TFC-US,2024Q1,0.10836550836550835,,,51848.855,6021,Banking
TFC-US,2024Q2,0.09796729411764706,,,51182.18,6021,Banking
TFC-US,2024Q3,0.08941190648349,,,55078.832,6021,Banking
TFC-US,2024Q4,0.08327255942764827,,,57521.473,6021,Banking
TFC-US,2025Q1,0.09871490280777538,,,48505.324,6021,Banking
TFC-US,2025Q2,0.07731225296442688,,,58720.88,6021,Banking
TFC-US,2025Q3,0.07338312829525483,,,58231.293,6021,Banking
TFC-US,2025Q4,0.06754591637358343,,,65471.83,6021,Banking
TFC-US,2026Q1,0.07236641221374046,,,58755.668,6021,Banking
