analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Ye Tao,4,0.03146550827455125,-0.03146550827455125,-0.0033170678288881677,68.5,China International Capital,898,1,-68.5,0.08867224603319293,-0.20844141969826024,0.6019590579538535,0.1607299614295954,0.2857142857142857,0.045922846122741535
Rishi N. Jaluria,3,0.03075073386943802,-0.03075073386943802,-0.0031392310767892682,89.0,RBC Capital Markets,1269,1,-89.0,0.3762002533502573,-0.06763367897377263,0.2616542162243955,0.19007359686696004,0.23076923076923078,0.04386313773852924
Terry Tillman,3,0.03194191959410211,-0.03194191959410211,-0.0032985005225958756,60.666666666666664,Truist Securities,852,1,-60.666666666666664,-0.1029708743609264,-0.19374018151492198,0.7319942413789311,0.14509439516769423,0.23076923076923078,0.03348332196177559
Gil Luria,3,0.029918931673972925,-0.029918931673972925,-0.003927295235262423,89.0,DA Davidson,556,1,-89.0,0.7108043270735602,-0.6916078147521793,0.2616542162243955,0.09361690951525882,0.23076923076923078,0.02160390219582896
Yun Kim,5,0.030685963120407188,-0.030685963120407188,-0.003680535251997235,89.0,Loop Capital Markets,1009,1,-89.0,0.40225519357761297,-0.49622797714999145,0.2616542162243955,0.05589381088400567,0.3333333333333333,0.018631270294668555
Dan Ives,3,0.030611753134852412,-0.030611753134852412,-0.0037223681819172206,89.0,Wedbush Securities,590,1,-89.0,0.43210719879345794,-0.5293504913682178,0.2616542162243955,0.05480364121654522,0.23076923076923078,0.012646994126895052
Phillip Securities Research Team,3,0.02906731270792089,-0.02906731270792089,-0.002724131652007711,179.0,Phillip Securities,651,1,-179.0,1.0533799740898657,0.26103411038745217,-1.2323670401488351,0.02734901477616088,0.23076923076923078,0.006311311102190973
Hui Ting Tang,2,0.030364183602506683,-0.030364183602506683,-0.0030524790111794257,130.5,Mega Intl Invst Serv,1175,1,-130.5,0.5316955077739796,0.0010549481943122397,-0.4272555853254831,0.03516495688093626,0.16666666666666666,0.00586082614682271
Joel P. Fishbein Jr.,3,0.03277871327926645,-0.03277871327926645,-0.003965254355041743,33.666666666666664,Truist Securities,852,1,-33.666666666666664,-0.43958284466880476,-0.7216631201540896,1.1802006182909004,0.0063182178226686885,0.23076923076923078,0.0014580502667696975
Irene Weng,3,0.0314187282592515,-0.0314187282592515,-0.003631805070378186,89.0,Fubon Securities,1084,1,-89.0,0.1074901618471599,-0.4576443508866398,0.2616542162243955,-0.029499990938361476,0.23076923076923078,-0.006807690216544956
