analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score,factor_alpha,factor_alpha_tstat,factor_alpha_annualized,loading_Mkt-RF,loading_SMB,loading_HML,loading_MOM,loading_RMW,loading_CMA,n_factor_obs,r_squared,factor_alpha_z,partial_reliability_score_with_factor_raw,partial_reliability_score_with_factor
Mark Lipacis,6,0.03549127297402502,-0.03549127297402502,-0.012589931289727099,74.16666666666667,Evercore ISI,1772,1,-74.16666666666667,0.11315910600399733,-0.2900261698312889,-0.008026258105791164,-0.06163110731102759,0.375,-0.023111665241635347,0.048765112940252216,2.5403909838506684,0.19506045176100886,-0.0013480058853891515,-0.0005285614162870388,-0.002326995283265916,-0.0010727984566633265,,,6,0.5876210279869258,0.44566518078965717,0.0651929647141436,0.02444736176780385
Jed Dorsheimer,6,0.0351104541049273,-0.0351104541049273,-0.012022615530573957,89.0,William Blair,198,1,-89.0,0.160314210205239,-0.0876566745281833,-0.5288592904289303,-0.1520672515839582,0.375,-0.05702521934398433,0.047350598819720105,2.992086588214165,0.18940239527888042,-0.0012308446923839237,-0.0007863047579524036,-0.002172830211313225,-0.0011120222722021788,,,6,0.6926518477990441,-0.13027870477072603,-0.14662011488065016,-0.054982543080243806
Louis Miscioscia,6,0.03584373718257716,-0.03584373718257716,-0.013363905233384191,95.0,Daiwa Securities Co. Ltd.,467,1,-95.0,0.06951503311216838,-0.5661135406271345,-0.7395333259753688,-0.4120439444967783,0.375,-0.15451647918629186,0.04895263175325963,2.454577493913591,0.19581052701303853,-0.0013284460438277574,-0.0007343771664024989,-0.0022637492617745645,-0.0011846545611137686,,,6,0.6049448680563063,0.5220167082940518,-0.17852878129907077,-0.06694829298715153
Melissa Weathers,9,0.03812119353571867,-0.03812119353571867,-0.01131647677584859,62.666666666666664,Deutsche Bank Research,77,1,-62.666666666666664,-0.21249224215919207,0.16423293210120218,0.395765643358216,0.11583544443340871,0.47368421052631576,0.054869421047404124,0.045388774474957864,6.5316445195413895,0.18155509789983146,-0.0005833441634798717,0.0001011550757730138,-0.0012541112137743017,-0.0013975331104467996,,,9,0.45713561301909533,-0.9290694128368092,-0.1453907698841458,-0.06886931205038484
Steve Barger,9,0.04046904967386661,-0.04046904967386661,-0.012394948598356412,84.66666666666667,KeyBanc Capital Markets,618,1,-84.66666666666667,-0.503216809211784,-0.2204731066404681,-0.37670582031205835,-0.3667985787214368,0.47368421052631576,-0.17374669518383848,0.048836933649743335,6.723386450752972,0.19534773459897334,-0.0007341134643418367,1.940034846009789e-05,-0.001444984082558757,-0.0015610270409533687,,,9,0.505583268862472,0.4749082246642973,-0.15637187787500328,-0.07407088951973839
C.J. Muse,6,0.036785167500283045,-0.036785167500283045,-0.013261988928580338,104.16666666666667,Cantor Fitzgerald,1190,1,-104.16666666666667,-0.047058089524351934,-0.529758563996306,-1.061396435837983,-0.5460710297862137,0.375,-0.20477663616983013,0.04975156085615284,2.491052743326162,0.19900624342461137,-0.0011968461354106173,-0.0004922183233780301,-0.0021163939608793885,-0.0013324457317628784,,,6,0.597694341545601,0.8473145085270343,-0.1977246452079017,-0.07414674195296314
Craig A. Ellis,8,0.038148252779892144,-0.038148252779892144,-0.012558577777760963,111.75,B Riley Securities,765,1,-111.75,-0.21584286782968556,-0.2788419319704577,-1.3276650085425092,-0.6074499361142175,0.4444444444444444,-0.26997774938409663,0.050198265411072834,5.298482085888963,0.20079306164429134,-0.0013247271156973705,-0.0005949005823254946,-0.0022799043612677455,-0.0011670643160545334,,,8,0.5492973936597334,1.0291979929855415,-0.19828795383927772,-0.08812797948412343
Mehdi Hosseini,6,0.033046039757528504,-0.033046039757528504,-0.009719272964265061,74.66666666666667,Susquehanna Financial Group,974,1,-74.66666666666667,0.4159414429019202,0.7339779533374329,-0.02558242773466103,0.374778989501564,0.375,0.1405421210630865,0.04258348709944499,2.9470020717264083,0.17033394839777996,-0.000908697306611883,-0.000403881632093363,-0.0015508610556040974,-0.0009651798019566973,,,6,0.6079153034554379,-2.0712906799943167,-0.23673842787240618,-0.08877691045215232
Joe Quatrochi,10,0.03907268727968547,-0.03907268727968547,-0.010645336545915084,68.4,Wells Fargo Securities,596,1,-68.4,-0.3303114740420308,0.4036380736259077,0.19445489828050794,0.08926049928812828,0.5,0.04463024964406414,0.04506724748543985,7.583341327116988,0.1802689899417594,-0.00032212664734478265,-0.0003707201642588418,-0.001010014084328372,-0.0012984766508548219,,,10,0.4597256032145365,-1.0599846868291782,-0.19805079724119834,-0.09902539862059917
James Kelleher,6,0.036631943613029426,-0.036631943613029426,-0.013746266769355638,115.66666666666667,Argus Research,376,1,-115.66666666666667,-0.02808505810213598,-0.7025072681226797,-1.46518833730199,-0.7319268878422687,0.375,-0.27447258294085075,0.050249294133129487,2.4828443764552723,0.20099717653251795,-0.0013829486487036643,-0.0007268911083615354,-0.0022970588545850462,-0.0012576323869119422,,,6,0.6154814593939905,1.0499752196175622,-0.28645136097731094,-0.1074192603664916
