analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Jun Yun Chen,1,0.029150021389318503,-0.029150021389318503,,15.0,Citic Securities,1123,1,-15.0,1.4796834115030564,,1.2188627859907963,1.3492730987469264,0.09090909090909091,0.12266119079517512
Wayne Lin,1,0.03275984216228879,-0.03275984216228879,,6.0,Yuanta Research,762,1,-6.0,0.8715366349889299,,1.4901643024467306,1.1808504687178303,0.09090909090909091,0.10735004261071185
Stephano Gabriel,3,0.02817056848112524,-0.02817056848112524,-0.0027321943328712703,103.0,Itau Securities,1394,1,-103.0,1.6446919164474714,1.1717731112037955,-1.43386315268945,0.46086729165393897,0.23076923076923078,0.10635399038167823
Felix Pan,6,0.03865329150843334,-0.03865329150843334,-0.007054155710870956,21.0,KGI Securities,671,1,-21.0,-0.12133321861823056,-0.28113384276549985,1.0379951083535068,0.21184268232325879,0.375,0.07944100587122205
Egor Tolmachev,2,0.03322756632572526,-0.03322756632572526,-0.0019757727153706384,83.5,Freedom Broker,3713,1,-83.5,0.7927391100753581,1.4260581758028734,-0.8460432003682591,0.45758469516999084,0.16666666666666666,0.07626411586166514
Jack Zhou,1,0.035747008697180005,-0.035747008697180005,,14.0,China Renaissance Securities (US),2903,1,-14.0,0.36828846468983406,,1.2490073989303447,0.8086479318100894,0.09090909090909091,0.07351344834637177
Jorge Chang,5,0.04704963815224847,-0.04704963815224847,-0.0040249849735100336,9.6,Yuanta Research,762,1,-9.6,-1.5358663677889033,0.7371777163046844,1.381643695864357,0.1943183481267127,0.3333333333333333,0.06477278270890423
Dawei Wang,3,0.03359509482814557,-0.03359509482814557,-0.003521881244813605,82.66666666666667,Bocom International,1746,1,-82.66666666666667,0.7308215556921625,0.9063053049295581,-0.8209226895853023,0.2720680570121394,0.23076923076923078,0.06278493623357063
Gil Luria,1,0.031862133591027554,-0.031862133591027554,,64.0,DA Davidson,556,1,-64.0,1.022773665356065,,-0.2582232480470681,0.3822752086544985,0.09090909090909091,0.0347522916958635
Jeff Pu,3,0.043726872802359186,-0.043726872802359186,-0.0014883657755837777,62.666666666666664,Haitong International Research,2898,1,-62.666666666666664,-0.9760798399427372,1.5899089996056943,-0.218030430794337,0.13193290962287338,0.23076923076923078,0.030446056066816937
Matthew Bryson,8,0.03988260337713966,-0.03988260337713966,-0.009000991395656688,9.875,Wedbush Securities,590,1,-9.875,-0.3284354813904489,-0.9355985307331418,1.3733539273059812,0.036439971727463494,0.4444444444444444,0.016195542989983776
Ian Chi,1,0.033373873319862954,-0.033373873319862954,,72.0,Cathay Securities,3216,1,-72.0,0.7680907597936634,,-0.4993801515634541,0.13435530411510463,0.09090909090909091,0.012214118555918602
Rong Jin,4,0.03785094294647387,-0.03785094294647387,-0.004724674228751353,70.0,Huaan Securities,3624,1,-70.0,0.01383850382573436,0.5019642806334451,-0.43909092568435765,0.02557061959160728,0.2857142857142857,0.0073058913118877935
Mehdi Hosseini,5,0.03774925248495114,-0.03774925248495114,-0.00874157213765234,28.6,Susquehanna Financial Group,974,1,-28.6,0.03097030350962738,-0.8483899670780646,0.8088960500129401,-0.0028412045184990444,0.3333333333333333,-0.0009470681728330147
Jun Xia,2,0.036578267870589945,-0.036578267870589945,-0.00499693087365026,83.5,Guosheng Securities,3586,1,-83.5,0.2282461693652697,0.41044019283119637,-0.8460432003682591,-0.06911894605726436,0.16666666666666666,-0.011519824342877393
Seung-Woo Lee,1,0.03671273544520548,-0.03671273544520548,,89.0,Eugene Investment & Securities,1775,1,-89.0,0.20559240697893877,,-1.0118385715357745,-0.40312308227841787,0.09090909090909091,-0.036647552934401625
James Kelleher,5,0.034728958167645214,-0.034728958167645214,-0.005996753193401943,89.8,Argus Research,376,1,-89.8,0.539799513798138,0.07433149725251072,-1.035954261887413,-0.1406077502789214,0.3333333333333333,-0.046869250092973797
Chun Sheng Xie,1,0.039745241809672385,-0.039745241809672385,,90.0,Huatai Research,1271,1,-90.0,-0.30529416781121105,,-1.0419831844753227,-0.6736386761432669,0.09090909090909091,-0.0612398796493879
Szeho Ng,1,0.039761778727601504,-0.039761778727601504,,98.0,China Renaissance Securities (US),2903,1,-98.0,-0.3080801436157099,,-1.2831400879917088,-0.7956101158037093,0.09090909090909091,-0.07232819234579176
Charles Shi,6,0.03620471690088028,-0.03620471690088028,-0.010203448496810342,51.666666666666664,Needham,477,1,-51.666666666666664,0.29117832926464704,-1.3398266418423825,0.11356031154069379,-0.31169600034568057,0.375,-0.11688600012963021
Ishan Majumdar,2,0.0456020755307841,-0.0456020755307841,-0.006738028185724106,77.5,Baptista Research,3454,1,-77.5,-1.291995384321343,-0.17486175020007785,-0.6651755227309696,-0.7106775524174634,0.16666666666666666,-0.1184462587362439
Barney Yao,5,0.042409235313203085,-0.042409235313203085,-0.01035402373552213,19.8,Haitong International Research,2898,1,-19.8,-0.7540973532651234,-1.3904452828449536,1.0741686438809646,-0.3567913307430375,0.3333333333333333,-0.11893044358101248
Felix Hsu,8,0.03791283013038606,-0.03791283013038606,-0.0075756963506661435,68.125,IBF Securities,3105,2,-68.125,0.0034123653078474525,-0.4564593387760008,-0.3825697764227046,-0.278538916630286,0.4444444444444444,-0.1237950740579049
Kevin Wang,8,0.04078478431506754,-0.04078478431506754,-0.008630042994425699,43.25,Mizuho Securities Asia Ex Japan,1819,1,-43.25,-0.4804259717055329,-0.8108973905388402,0.3672774704485582,-0.30801529726527166,0.4444444444444444,-0.13689568767345406
Chih Sheng Tsai,1,0.05315254161901131,-0.05315254161901131,,71.0,IBF Securities,3105,1,-71.0,-2.564022972814695,,-0.4692355386239059,-1.5166292557193004,0.09090909090909091,-0.13787538688357276
Ling Ji Cao,8,0.036802030618470566,-0.036802030618470566,-0.008042388861134302,75.125,First Shanghai,1701,1,-75.125,0.190548842437991,-0.6133466254778546,-0.5935820669995424,-0.3387932833464687,0.4444444444444444,-0.1505747925984305
Robert Sanders,8,0.03865955662518655,-0.03865955662518655,-0.009076717384230845,56.875,Deutsche Bank Research,77,1,-56.875,-0.12238870330779701,-0.9610552171245675,-0.043442880852786775,-0.3756289337617171,0.4444444444444444,-0.16694619278298536
Alex Bai,3,0.05052297394313917,-0.05052297394313917,-0.007687962908796003,44.666666666666664,ABCI Securities,2281,1,-44.666666666666664,-2.121019509129838,-0.49419981092259924,0.3245726021175316,-0.7635489059783018,0.23076923076923078,-0.17620359368730043
Parth Talsania,2,0.04518715124301101,-0.04518715124301101,-0.006432698944254911,130.5,Equisights,3723,1,-130.5,-1.2220930584230416,-0.0722196996628099,-2.262840008527027,-1.1857175888709595,0.16666666666666666,-0.1976195981451599
Warren Lau,5,0.04863011255738266,-0.04863011255738266,-0.00903493859490742,29.6,Aletheia Capital,2859,1,-29.6,-1.8021290094254192,-0.9470105072746807,0.7787514370733918,-0.656796026542236,0.3333333333333333,-0.21893200884741199
Leping Huang,8,0.03943481143980611,-0.03943481143980611,-0.00906834813714787,67.25,Huatai Research,1271,1,-67.25,-0.25299594010420956,-0.9582417405053087,-0.35619324010059994,-0.5224769735700394,0.4444444444444444,-0.23221198825335085
Pierre Ferragu,5,0.04427333633390919,-0.04427333633390919,-0.008560423688933045,63.8,New Street Research,1634,1,-63.8,-1.0681425921112353,-0.7874935781874202,-0.2521943254591584,-0.7026101652526046,0.3333333333333333,-0.23420338841753485
Rick Hsu,8,0.03836579292573311,-0.03836579292573311,-0.008856482470872432,78.75,Daiwa Securities Co. Ltd.,467,1,-78.75,-0.07289831081596292,-0.8870191929356243,-0.7028562889054049,-0.554257930885664,0.4444444444444444,-0.24633685817140621
Tony Shen,7,0.03900305191176682,-0.03900305191176682,-0.009119657846681613,100.71428571428571,SPDB International,3451,1,-100.71428571428571,-0.18025738001489514,-0.975490444801279,-1.3649611802561967,-0.8402363350241236,0.4117647058823529,-0.34597966736287444
Colin Liu,5,0.04407888562246997,-0.04407888562246997,-0.009546580880255019,89.4,China Renaissance Securities (US),2903,1,-89.4,-1.035383466162903,-1.1190084890498717,-1.023896416711594,-1.0594294573081229,0.3333333333333333,-0.35314315243604094
Heping Qin,7,0.04303761014712255,-0.04303761014712255,-0.01004878896400417,88.14285714285714,Guotai Haitong Securities China,1094,1,-88.14285714285714,-0.8599597086906752,-1.287834990122503,-0.9860003318733044,-1.0445983435621609,0.4117647058823529,-0.4301287297020662
