analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Sangita Jain,4,0.028658537160320692,-0.028658537160320692,-0.004477708278758425,67.5,KeyBanc Capital Markets,618,1,-67.5,0.5460160519285213,0.8948414605122739,0.44848255898459766,0.6297800238084643,0.2857142857142857,0.17993714965956123
Tim Mulrooney,3,0.026432929689601887,-0.026432929689601887,-0.003251376569312679,76.33333333333333,William Blair,198,1,-76.33333333333333,0.8017490473924033,1.232089312090997,0.10133666000006689,0.711725006494489,0.23076923076923078,0.164244232267959
Manish A. Somaiya,1,0.02736785127669105,-0.02736785127669105,,50.0,Cantor Fitzgerald,1190,1,-50.0,0.6943220634629598,,1.13622443433131,0.9152732488971349,0.09090909090909091,0.08320665899064864
Brian Brophy,5,0.031096855725386268,-0.031096855725386268,-0.009748146697758822,82.6,Stifel Nicolaus,548,1,-82.6,0.2658415293573767,-0.5545576050058002,-0.14494043060027959,-0.1445521687495677,0.3333333333333333,-0.048184056249855896
Alexander Dwyer,1,0.05171289412971033,-0.05171289412971033,,62.0,KeyBanc Capital Markets,618,1,-62.0,-2.1030403714719084,,0.6646300055221358,-0.7192051829748862,0.09090909090909091,-0.06538228936135329
Adam R. Thalhimer,5,0.032763018134666796,-0.032763018134666796,-0.009636967037270652,84.2,Thompson Davis & Co,1020,1,-84.2,0.07439146034902068,-0.52398259715916,-0.20781968777483648,-0.21913694152832527,0.3333333333333333,-0.07304564717610842
Brent Thielman,4,0.035840968070449855,-0.035840968070449855,-0.01154386762479977,129.75,DA Davidson,556,1,-129.75,-0.27927978101837275,-1.048390570438311,-1.9979135404629933,-1.1085279639732255,0.2857142857142857,-0.3167222754209216
