analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Brian J. Pitz,10,0.022834652163803308,-0.022834652163803308,-0.0026292977376353673,28.4,BMO Capital Markets,181,1,-28.4,0.8975805903781299,0.8420033554586829,1.2385461598876437,0.9927100352414855,0.5,0.49635501762074274
Daryl Boehringer,5,0.02611939277090276,-0.02611939277090276,-0.003394944816535121,10.6,Edgewater Research,3222,1,-10.6,0.24852886899590537,0.3837534633639978,1.8043481666423289,0.8122101663340774,0.3333333333333333,0.27073672211135913
Scott Devitt,6,0.02836451376461552,-0.02836451376461552,-0.0031255591175969135,16.166666666666668,Wedbush Securities,590,1,-16.166666666666668,-0.19509813842475046,0.5449843631771057,1.627402595241519,0.6590962733312914,0.375,0.2471611024992343
Brent Thill,6,0.02401434670356008,-0.02401434670356008,-0.0025213199073931382,56.333333333333336,Jefferies,512,1,-56.333333333333336,0.6644776263025371,0.9066295134115407,0.35063963992429836,0.6405822598794587,0.375,0.24021834745479703
Justin Patterson,3,0.024253561308362623,-0.024253561308362623,-0.003335141747002607,9.0,KeyBanc Capital Markets,618,1,-9.0,0.6172097687763498,0.41954639056955384,1.8552067739910647,0.963987644445656,0.23076923076923078,0.22245868717976677
Yong-Jei Jeong,4,0.020581532767068412,-0.020581532767068412,-0.002074686494971218,73.75,Mirae Asset Securities,484,1,-73.75,1.3427880505257392,1.1739455114590214,-0.20297749215308566,0.771252023277225,0.2857142857142857,0.22035772093634998
Andrew Boone,4,0.024290378590948132,-0.024290378590948132,-0.0021026385076657983,51.0,Citizens,805,1,-51.0,0.6099348197021087,1.157215862572321,0.520168331086751,0.7624396711203936,0.2857142857142857,0.21783990603439815
Jason Helfstein,7,0.026385645582374825,-0.026385645582374825,-0.0028701032106226284,47.0,Oppenheimer,498,1,-47.0,0.1959183690266552,0.6978780984658719,0.6473148494585904,0.5137037723170391,0.4117647058823529,0.21152508271878082
Deepak Mathivanan,7,0.025901599889433403,-0.025901599889433403,-0.0036014535550058244,41.857142857142854,Cantor Fitzgerald,1190,1,-41.857142857142854,0.2915638789193544,0.26015525509185533,0.8107889445080982,0.454169359506436,0.4117647058823529,0.18701091273794423
James Lee,5,0.027422399286413907,-0.027422399286413907,-0.003233930427757408,29.4,Mizuho Securities USA,1802,1,-29.4,-0.008940052609921196,0.4801227022946924,1.2067595302946839,0.5593140599931518,0.3333333333333333,0.18643801999771725
