analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Brandon Nispel,5,0.025817644735777794,-0.025817644735777794,-0.004279039825304797,29.4,KeyBanc Capital Markets,618,1,-29.4,0.5595945421796439,-0.49990220767120014,1.0411789987577402,0.36695711108872797,0.3333333333333333,0.12231903702957599
Xiao Yu Han,8,0.028449287316931228,-0.028449287316931228,-0.0029557133596828395,70.125,First Shanghai,1701,1,-70.125,-0.23694319796020205,0.721092104037245,0.281211013619301,0.25511997323211466,0.4444444444444444,0.11338665476982873
Qian Li,1,0.021378673642098788,-0.021378673642098788,,57.0,First Shanghai,1701,1,-57.0,1.9031690947526039,,0.5261362390322418,1.214652666892423,0.09090909090909091,0.11042296971749299
Aaron Rakers,8,0.027093190513538073,-0.027093190513538073,-0.0038239260545044566,52.0,Wells Fargo Securities,596,1,-52.0,0.17351614439935759,-0.07998215032826463,0.6194410868086002,0.23765836029323106,0.4444444444444444,0.1056259379081027
Srini Pajjuri,3,0.028156233179093753,-0.028156233179093753,-0.002815942950181954,61.333333333333336,Raymond James,402,1,-61.333333333333336,-0.1482424441559439,0.8500541397700769,0.4452720376260645,0.3823612444133992,0.23076923076923078,0.08823721024924597
Jack Zhou,1,0.026960516324981018,-0.026960516324981018,,1.0,China Renaissance Securities (US),2903,1,-1.0,0.2136735727237637,,1.5711505341274559,0.8924120534256098,0.09090909090909091,0.08112836849323726
Gil Luria,7,0.02581103780974408,-0.02581103780974408,-0.0038226372068501818,82.0,DA Davidson,556,1,-82.0,0.56159430687788,-0.07879296859918263,0.059612000150449804,0.18080444614304905,0.4117647058823529,0.07444888958831432
Matthew F. Farrell,3,0.027320864334622552,-0.027320864334622552,-0.002688572679352272,97.33333333333333,Piper Sandler Companies,570,1,-97.33333333333333,0.10460451018490065,0.9675749331675798,-0.22652286636371588,0.2818855256629215,0.23076923076923078,0.06505050592221266
Ben Bollin,6,0.026761421191022094,-0.026761421191022094,-0.004300330955019054,45.0,Cleveland Research Company,2295,1,-45.0,0.27393509501869984,-0.5195469052921584,0.750067873695502,0.16815202114068115,0.375,0.06305700792775543
Tian Zi Fu,6,0.026064849548305947,-0.026064849548305947,-0.003954626030253464,79.0,Everbright Securities,1299,1,-79.0,0.48477132563305425,-0.2005751642788819,0.11559490881626484,0.1332636900568124,0.375,0.049973883771304656
Amman Saeed,4,0.025846511300747443,-0.025846511300747443,-0.003555543922622508,96.75,ARC Independent Research,940,1,-96.75,0.5508572962514954,0.16764612954448077,-0.2156373007898075,0.16762204166872288,0.2857142857142857,0.04789201190534939
Ivan Feinseth,1,0.027286724590826428,-0.027286724590826428,,43.0,Tigress Financial Partners LLC,2345,1,-43.0,0.11493782617813839,,0.7873898128060454,0.4511638194920919,0.09090909090909091,0.041014892681099265
Laura Martin,6,0.025859618838087472,-0.025859618838087472,-0.004252301401994028,83.66666666666667,Needham,477,1,-83.66666666666667,0.5468899458801357,-0.47523145286153445,0.02851038422499691,0.03338962574786606,0.375,0.012521109655449773
Pierre Ferragu,7,0.02547087538003109,-0.02547087538003109,-0.0036948534111551795,125.85714285714286,New Street Research,1634,1,-125.85714285714286,0.664553658191198,0.039109371998820676,-0.758804807487894,-0.018380592432625093,0.4117647058823529,-0.007568479236963273
Colin Liu,3,0.02794971103135749,-0.02794971103135749,-0.0037124858288845384,89.66666666666667,China Renaissance Securities (US),2903,1,-89.66666666666667,-0.0857329354465323,0.022840460049647283,-0.08345543310663317,-0.0487826361678394,0.23076923076923078,-0.011257531423347554
Martin Yang,8,0.02666607208483219,-0.02666607208483219,-0.004468478194269468,71.125,Oppenheimer,498,1,-71.125,0.3027950785562718,-0.6746914051474843,0.2625500440640293,-0.03644876084239438,0.4444444444444444,-0.01619944926328639
Jeff Pu,3,0.03007854967379779,-0.03007854967379779,-0.003098991409309602,89.0,Haitong International Research,2898,1,-89.0,-0.7300834766315581,0.5888936721826115,-0.07101478673645197,-0.07073486372846621,0.23076923076923078,-0.01632343009118451
Parth Talsania,2,0.03204857596813453,-0.03204857596813453,-0.0030424202004478446,85.5,Equisights,3723,1,-85.5,-1.326365169193048,0.6410902586040975,-0.005701393293001083,-0.23032543462731722,0.16666666666666666,-0.0383875724378862
James Kelleher,6,0.02747674547085013,-0.02747674547085013,-0.004356779152923984,74.33333333333333,Argus Research,376,1,-74.33333333333333,0.057422872043627886,-0.571629993130743,0.20267943340753278,-0.1038425625598608,0.375,-0.0389409609599478
Louis Miscioscia,6,0.026983369610184504,-0.026983369610184504,-0.004381139245102469,83.16666666666667,Daiwa Securities Co. Ltd.,467,1,-83.16666666666667,0.2067564084093083,-0.5941063319294564,0.03784086900263275,-0.11650301817250512,0.375,-0.04368863181468942
sean Hao,4,0.027739083455290303,-0.027739083455290303,-0.00420951988488721,89.0,Fubon Securities,1084,1,-89.0,-0.02198080791477688,-0.4357582084349352,-0.07101478673645197,-0.17625126769538801,0.2857142857142857,-0.05035750505582515
Jun Xia,2,0.028975523544609173,-0.028975523544609173,-0.004247310655215809,89.0,Guosheng Securities,3586,1,-89.0,-0.3962228123638379,-0.4706266379608375,-0.07101478673645197,-0.3126214123537091,0.16666666666666666,-0.05210356872561818
Barney Yao,5,0.029133462106675712,-0.029133462106675712,-0.004330093718566185,57.6,Haitong International Research,2898,1,-57.6,-0.4440271860315867,-0.5470081296656093,0.5149396572990788,-0.15869855279937242,0.3333333333333333,-0.05289951759979081
Heping Qin,6,0.028121862862781666,-0.028121862862781666,-0.0038488884053847266,98.66666666666667,Guotai Haitong Securities China,1094,1,-98.66666666666667,-0.13783933916015767,-0.10301417547359042,-0.2514041591040783,-0.16408589124594214,0.375,-0.0615322092172283
