analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Felix Hsu,IBF Securities,3105,TSM-US,2025Q4,2025,0.03197781105005101,1576127.0,3674,20251016,90
Cheng Chieh Tsai,First Capital Management,1173,TSM-US,2025Q4,2025,0.030420089506071276,1576127.0,3674,20251210,35
Jun Xia,Guosheng Securities,3586,TSM-US,2025Q4,2025,0.031581336996939685,1576127.0,3674,20251028,78
Rong Jin,Huaan Securities,3624,TSM-US,2025Q4,2025,0.031205140017769587,1576127.0,3674,20251020,86
Dawei Wang,Bocom International,1746,TSM-US,2025Q4,2025,0.03041729573200829,1576127.0,3674,20251016,90
Heping Qin,Guotai Haitong Securities China,1094,TSM-US,2025Q4,2025,0.03513281450524861,1576127.0,3674,20251016,90
Tony Shen,SPDB International,3451,TSM-US,2025Q4,2025,0.029274290039158903,1576127.0,3674,20251016,90
Sarena Hsu,Masterlink Securities,731,TSM-US,2025Q4,2025,0.030177254927769914,1576127.0,3674,20251016,90
Rick Hsu,Daiwa Securities Co. Ltd.,467,TSM-US,2025Q4,2025,0.03127425055118628,1576127.0,3674,20251016,90
James Kelleher,Argus Research,376,TSM-US,2025Q4,2025,0.02885386159465596,1576127.0,3674,20251016,90
Cheng Chieh Tsai,First Capital Management,1173,TSM-US,2025Q3,2025,0.02797345111242234,1494289.0,3674,20250929,16
Li Yen Chen,Capital Securities Asia,1128,TSM-US,2025Q3,2025,0.031243323730519593,1494289.0,3674,20251006,9
Felix Hsu,IBF Securities,3105,TSM-US,2025Q3,2025,0.0305704210197494,1494289.0,3674,20250912,33
Barney Yao,Haitong International Research,2898,TSM-US,2025Q3,2025,0.03621136718614417,1494289.0,3674,20251014,1
Leping Huang,Huatai Research,1271,TSM-US,2025Q3,2025,0.029496199368296828,1494289.0,3674,20251014,1
Robert Sanders,Deutsche Bank Research,77,TSM-US,2025Q3,2025,0.026985064732220333,1494289.0,3674,20251014,1
Sherman Shang,Fubon Securities,1084,TSM-US,2025Q3,2025,0.03223058206934851,1494289.0,3674,20251010,5
Krish Sankar,TD Cowen,917,TSM-US,2025Q3,2025,0.025979660546319113,1494289.0,3674,20251010,5
Mehdi Hosseini,Susquehanna Financial Group,974,TSM-US,2025Q3,2025,0.03076949776127173,1494289.0,3674,20251009,6
Stephano Gabriel,Itau Securities,1394,TSM-US,2025Q3,2025,0.031186005345180658,1494289.0,3674,20251003,12
Mark Li,Bernstein Research,1140,TSM-US,2025Q3,2025,,1494289.0,3674,20251003,12
Anthony Lau,Yuanta Research,762,TSM-US,2025Q3,2025,0.029616483287633194,1494289.0,3674,20251008,7
Matthew Bryson,Wedbush Securities,590,TSM-US,2025Q3,2025,0.029372021103050913,1494289.0,3674,20251008,7
Aaron Jeng,Nomura Research,143,TSM-US,2025Q3,2025,,1494289.0,3674,20251008,7
Yen Chun Wang,SinoPac Securities Investment Services,1120,TSM-US,2025Q3,2025,0.02712175905036271,1494289.0,3674,20250918,27
Felix Pan,KGI Securities,671,TSM-US,2025Q3,2025,0.032612286973725306,1494289.0,3674,20251001,14
Kevin Wang,Mizuho Securities Asia Ex Japan,1819,TSM-US,2025Q3,2025,0.030297237166360062,1494289.0,3674,20250926,19
Warren Lau,Aletheia Capital,2859,TSM-US,2025Q3,2025,0.03717178855298323,1494289.0,3674,20250922,23
Ling Ji Cao,First Shanghai,1701,TSM-US,2025Q3,2025,0.03243097775155323,1494289.0,3674,20250721,86
Jim Hin Kwong Au,DBS Bank,469,TSM-US,2025Q3,2025,0.030954992884662108,1494289.0,3674,20250717,90
Colin Liu,China Renaissance Securities (US),2903,TSM-US,2025Q3,2025,0.03261563985977578,1494289.0,3674,20250718,89
Heping Qin,Guotai Haitong Securities China,1094,TSM-US,2025Q3,2025,0.03413013085279927,1494289.0,3674,20250717,90
Tony Shen,SPDB International,3451,TSM-US,2025Q3,2025,0.029774985248689736,1494289.0,3674,20250717,90
Sarena Hsu,Masterlink Securities,731,TSM-US,2025Q3,2025,0.029574343132831207,1494289.0,3674,20250717,90
Charles Shi,Needham,477,TSM-US,2025Q3,2025,0.02562638922633716,1494289.0,3674,20250717,90
Rick Hsu,Daiwa Securities Co. Ltd.,467,TSM-US,2025Q3,2025,0.025258144458713685,1494289.0,3674,20250717,90
James Kelleher,Argus Research,376,TSM-US,2025Q3,2025,0.03007531845475686,1494289.0,3674,20250717,90
Cheng Chieh Tsai,First Capital Management,1173,TSM-US,2025Q2,2025,0.036713180650684935,1211571.8,3674,20250715,1
Li Yen Chen,Capital Securities Asia,1128,TSM-US,2025Q2,2025,0.039273159246575345,1211571.8,3674,20250702,14
Barney Yao,Haitong International Research,2898,TSM-US,2025Q2,2025,0.04887041952054795,1211571.8,3674,20250715,1
Aaron Jeng,Nomura Research,143,TSM-US,2025Q2,2025,,1211571.8,3674,20250715,1
Robert Sanders,Deutsche Bank Research,77,TSM-US,2025Q2,2025,0.03850388698630137,1211571.8,3674,20250711,5
Mehdi Hosseini,Susquehanna Financial Group,974,TSM-US,2025Q2,2025,0.03417594178082192,1211571.8,3674,20250711,5
Felix Pan,KGI Securities,671,TSM-US,2025Q2,2025,0.03781026969178083,1211571.8,3674,20250711,5
Kevin Wang,Mizuho Securities Asia Ex Japan,1819,TSM-US,2025Q2,2025,0.036727619863013705,1211571.8,3674,20250418,89
Mark Li,Bernstein Research,1140,TSM-US,2025Q2,2025,,1211571.8,3674,20250707,9
Sherman Shang,Fubon Securities,1084,TSM-US,2025Q2,2025,0.03497039383561644,1211571.8,3674,20250710,6
Matthew Bryson,Wedbush Securities,590,TSM-US,2025Q2,2025,0.037679452054794525,1211571.8,3674,20250709,7
Krish Sankar,TD Cowen,917,TSM-US,2025Q2,2025,0.03430436643835617,1211571.8,3674,20250709,7
Felix Hsu,IBF Securities,3105,TSM-US,2025Q2,2025,0.03604146832191781,1211571.8,3674,20250418,89
Charles Shi,Needham,477,TSM-US,2025Q2,2025,0.03397083904109589,1211571.8,3674,20250630,16
Rick Hsu,Daiwa Securities Co. Ltd.,467,TSM-US,2025Q2,2025,0.0342553852739726,1211571.8,3674,20250418,89
Anthony Lau,Yuanta Research,762,TSM-US,2025Q2,2025,0.037703672945205484,1211571.8,3674,20250612,34
Dawei Wang,Bocom International,1746,TSM-US,2025Q2,2025,0.038505389554794524,1211571.8,3674,20250509,68
Egor Tolmachev,Freedom Broker,3713,TSM-US,2025Q2,2025,0.0352033390410959,1211571.8,3674,20250424,83
Rong Jin,Huaan Securities,3624,TSM-US,2025Q2,2025,0.035611065924657535,1211571.8,3674,20250424,83
Ling Ji Cao,First Shanghai,1701,TSM-US,2025Q2,2025,0.031794837328767124,1211571.8,3674,20250424,83
Tony Shen,SPDB International,3451,TSM-US,2025Q2,2025,0.03752877996575343,1211571.8,3674,20250418,89
Colin Liu,China Renaissance Securities (US),2903,TSM-US,2025Q2,2025,0.040490239726027395,1211571.8,3674,20250418,89
Seung-Woo Lee,Eugene Investment & Securities,1775,TSM-US,2025Q2,2025,0.03671273544520548,1211571.8,3674,20250418,89
Leping Huang,Huatai Research,1271,TSM-US,2025Q2,2025,0.0363047089041096,1211571.8,3674,20250213,153
James Kelleher,Argus Research,376,TSM-US,2025Q2,2025,0.03695847602739726,1211571.8,3674,20250418,89
Warren Lau,Aletheia Capital,2859,TSM-US,2025Q2,2025,0.04035453339041096,1211571.8,3674,20250411,96
Mark Li,Bernstein Research,1140,TSM-US,2025Q1,2025,,816258.75,3674,20250410,6
Matthew Bryson,Wedbush Securities,590,TSM-US,2025Q1,2025,0.05569464353793366,816258.75,3674,20250415,1
Rick Hsu,Daiwa Securities Co. Ltd.,467,TSM-US,2025Q1,2025,0.055315230651925285,816258.75,3674,20250415,1
Barney Yao,Haitong International Research,2898,TSM-US,2025Q1,2025,0.05938266615834287,816258.75,3674,20250414,2
Warren Lau,Aletheia Capital,2859,TSM-US,2025Q1,2025,0.062227214385563605,816258.75,3674,20250411,5
Sherman Shang,Fubon Securities,1084,TSM-US,2025Q1,2025,0.05035266869996188,816258.75,3674,20250411,5
Aaron Jeng,Nomura Research,143,TSM-US,2025Q1,2025,,816258.75,3674,20250411,5
Robert Sanders,Deutsche Bank Research,77,TSM-US,2025Q1,2025,0.0577455966450629,816258.75,3674,20250117,89
Chih Sheng Tsai,IBF Securities,3105,TSM-US,2025Q1,2025,0.05315254161901131,816258.75,3674,20250204,71
Li Yen Chen,Capital Securities Asia,1128,TSM-US,2025Q1,2025,0.04449818274240692,816258.75,3674,20250404,12
Krish Sankar,TD Cowen,917,TSM-US,2025Q1,2025,0.052929215910535,816258.75,3674,20250304,43
Jorge Chang,Yuanta Research,762,TSM-US,2025Q1,2025,0.05092607701105604,816258.75,3674,20250409,7
Felix Hsu,Cathay Securities,3216,TSM-US,2025Q1,2025,0.05492898081077646,816258.75,3674,20250116,90
