analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Gordon L. Johnson II,10,0.0023199113206319806,-0.002966829945078695,-0.002091858744534755,3.4,GLJ Research,3391,1,-3.4,1.2833045740671791,0.7118203248534368,1.808041484420684,1.2677221277804334,0.5,0.6338610638902167
Colin Rusch,9,0.006868710805072819,-0.006868710805072819,-0.002810860138024617,6.666666666666667,Oppenheimer,498,1,-6.666666666666667,0.533871706200979,0.41025883967438864,1.7138423147702022,0.8859909535485233,0.47368421052631576,0.41967992536508997
Edison Yu,9,0.005039701073117731,-0.005039701073117731,-0.0024905549362452097,39.77777777777778,Deutsche Bank Research,77,1,-39.77777777777778,0.8851689543635883,0.5446003211148341,0.7590344047074955,0.7296012267286395,0.47368421052631576,0.3456005810819871
Rob Wertheimer,4,0.004515739494148559,-0.004515739494148559,-0.0005305270540493419,24.0,Melius Research,3130,1,-24.0,0.9858060683269194,1.3666695472653179,1.2140099860125437,1.1888285338682605,0.2857142857142857,0.33966529539093154
Alexander E. Potter,9,0.008028508674714227,-0.008028508674714227,-0.0031747741606120306,24.555555555555557,Piper Sandler Companies,570,1,-24.555555555555557,0.3111097422204133,0.25762707272289737,1.197989719065183,0.5889088446694979,0.47368421052631576,0.2789568211592358
Colin M. Langan,12,0.005213810581063079,-0.005213810581063079,-0.004392572388797071,34.333333333333336,Wells Fargo Securities,596,1,-34.333333333333336,0.8517278031485173,-0.25313833839458777,0.9160330207916318,0.5048741618485204,0.5454545454545454,0.2753859064628293
William Stein,9,0.008098612105847633,-0.008098612105847633,-0.002617762522214653,41.22222222222222,Truist Securities,852,1,-41.22222222222222,0.29764500115662607,0.49124728327885436,0.7173817106443574,0.5020913316932792,0.47368421052631576,0.23783273606523753
Yue Wang,3,0.004913772831935216,-0.004913772831935216,-0.0002379393385330428,60.666666666666664,Zhongtai Securities,2052,1,-60.666666666666664,0.9093559468221178,1.489385840773425,0.15667236748672766,0.8518047183607568,0.23076923076923078,0.19657031962171312
Ron Jewsikow,4,0.0070802105006314365,-0.0070802105006314365,-0.003351519461179659,19.0,Guggenheim Securities,1515,1,-19.0,0.4932490349604323,0.18349706988814932,1.3581923885387914,0.6783128311291243,0.2857142857142857,0.19380366603689264
Chaim Siegel,1,0.001079159212880143,-0.001079159212880143,,20.0,Elazar Advisors,3400,1,-20.0,1.6458688196655902,,1.3293559080335418,1.487612363849566,0.09090909090909091,0.1352374876226878
Tony Shen,5,0.005871850287250232,-0.005871850287250232,-0.002226439458259085,82.4,SPDB International,3451,1,-82.4,0.7253383510168567,0.6553748710968336,-0.47004047549402905,0.3035575822065537,0.3333333333333333,0.1011858607355179
Itay Michaeli,8,0.008571293514484322,-0.008571293514484322,-0.004526804738365343,39.75,TD Cowen,917,1,-39.75,0.20685725125537383,-0.3094376822642908,0.7598354180548637,0.21908499568198223,0.4444444444444444,0.0973711091919921
Cindy Yen,2,0.005116597141489434,-0.005116597141489434,-0.00026442362488317446,89.0,Fubon Securities,1084,1,-89.0,0.8703995538833472,1.4782778779822994,-0.6603612468286758,0.5627720616789903,0.16666666666666666,0.09379534361316505
Yeon-Ju Park,8,0.007308607962052934,-0.007308607962052934,-0.003002920138570874,72.75,Mirae Asset Securities,484,1,-72.75,0.4493808158455283,0.32970558966314967,-0.1917684386183709,0.19577265563010235,0.4444444444444444,0.08701006916893438
Battle Road Research Team,4,0.00713694520144436,-0.00713694520144436,-0.0011536932027953126,89.5,Battle Road Research,1037,1,-89.5,0.4823520211705689,1.1053030032910296,-0.6747794870813005,0.30429184579343266,0.2857142857142857,0.08694052736955218
Yue Zhu,1,0.006135836108588152,-0.006135836108588152,,26.0,China Securities,697,1,-26.0,0.6746346882808322,,1.1563370250020446,0.9154858566414383,0.09090909090909091,0.08322598696740349
Jed Dorsheimer,9,0.006876284594041239,-0.006876284594041239,-0.004816485490740413,51.666666666666664,William Blair,198,1,-51.666666666666664,0.5324170112497794,-0.4309347456983436,0.4162006920339734,0.17256098586180305,0.47368421052631576,0.08173941435559091
