firm,quarter,consensus_fe,consensus_nn_predicted_fe,consensus_linear_predicted_fe,market_cap,sic_code,industry
NBIS-US,2024Q1,-0.0029712460063897727,,,5001.884,7370,Business Services
NBIS-US,2024Q3,-0.013932528933760157,,,26578.258,7370,Business Services
NBIS-US,2024Q4,-0.024075439890422507,,,20705.43,7370,Business Services
NBIS-US,2025Q1,-0.01772717614561938,,,30801.807,7370,Business Services
NBIS-US,2025Q2,-0.06724863370216004,,,10588.995,7370,Business Services
NBIS-US,2025Q3,-0.013912829352376262,,,26578.258,7370,Business Services
NBIS-US,2025Q4,-0.019634390475187023,,,20705.43,7370,Business Services
NBIS-US,2026Q1,-0.03814009490757136,,,30801.807,7370,Business Services
