analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Chandler B. Converse,Cleveland Research Company,2295,SNDK-US,2024Q3,2024,0.03441189045196049,24477.19,3572,20251010,26
Aaron Rakers,Wells Fargo Securities,596,SNDK-US,2024Q3,2024,0.06725411553427117,24477.19,3572,20251010,26
Steven Fox,Fox Advisors,3474,SNDK-US,2024Q3,2024,0.03498832684824902,24477.19,3572,20250815,82
Mehdi Hosseini,Susquehanna Financial Group,974,SNDK-US,2024Q3,2024,0.03193534869799461,24477.19,3572,20250815,82
Steven Fox,Fox Advisors,3474,SNDK-US,2024Q2,2024,0.15906610960924059,5912.2544,3572,20250815,5
Vijay Rakesh,Mizuho Securities USA,1802,SNDK-US,2024Q2,2024,0.14481199311870238,5912.2544,3572,20250815,5
Mehdi Hosseini,Susquehanna Financial Group,974,SNDK-US,2024Q2,2024,0.14653231752273285,5912.2544,3572,20250815,5
Aaron Rakers,Wells Fargo Securities,596,SNDK-US,2024Q2,2024,0.16299827967559596,5912.2544,3572,20250815,5
Matthew Bryson,Wedbush Securities,590,SNDK-US,2024Q2,2024,0.2814549029245515,5912.2544,3572,20250815,5
Aaron Rakers,Wells Fargo Securities,596,SNDK-US,2024Q1,2024,0.14801054018445323,4407.107,3572,20250224,71
Vijay Rakesh,Mizuho Securities USA,1802,SNDK-US,2024Q1,2024,0.17305006587615285,4407.107,3572,20250307,60
Mehdi Hosseini,Susquehanna Financial Group,974,SNDK-US,2024Q1,2024,0.1964361001317523,4407.107,3572,20250401,35
Aaron Rakers,Wells Fargo Securities,596,SNDK-US,2023Q4,2023,0.13412150089338892,7253.28,3572,20250224,10
