analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Ross Seymore,Deutsche Bank Research,77,QCOM-US,2025Q3,2025,0.0878566786790335,182642.33,3663,20250731,96
Louis Miscioscia,Daiwa Securities Co. Ltd.,467,QCOM-US,2025Q3,2025,0.08974714952442843,182642.33,3663,20250806,90
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2025Q3,2025,0.08886099131564955,182642.33,3663,20250731,96
Gary Mobley,Loop Capital Markets,1009,QCOM-US,2025Q3,2025,0.08756129260944054,182642.33,3663,20250724,103
Rick Schafer,Oppenheimer,498,QCOM-US,2025Q3,2025,0.08513912683877828,182642.33,3663,20250731,96
John N. Vinh,KeyBanc Capital Markets,618,QCOM-US,2025Q3,2025,0.08838837360430082,182642.33,3663,20250926,39
Chandler B. Converse,Cleveland Research Company,2295,QCOM-US,2025Q3,2025,0.08960212677970107,182642.33,3663,20250624,133
Angustt Lin,Aletheia Capital,2859,QCOM-US,2025Q3,2025,0.0850209724109411,182642.33,3663,20250923,42
Heping Qin,Guotai Haitong Securities China,1094,QCOM-US,2025Q3,2025,0.10451645300407633,182642.33,3663,20250903,62
Vijay Rakesh,Mizuho Securities USA,1802,QCOM-US,2025Q3,2025,0.08897914574348674,182642.33,3663,20250731,96
Edward Snyder,Charter Equity Research,3077,QCOM-US,2025Q3,2025,0.08856302947952975,182642.33,3663,20250731,96
Melissa Fairbanks,Raymond James,402,QCOM-US,2025Q3,2025,0.08750221539552194,182642.33,3663,20250501,187
Cody Acree,"Benchmark, a StoneX Company",1124,QCOM-US,2025Q3,2025,0.08886099131564955,182642.33,3663,20250501,187
sean Hao,Fubon Securities,1084,QCOM-US,2025Q3,2025,0.09193300643941632,182642.33,3663,20250731,96
Harsh V. Kumar,Piper Sandler Companies,570,QCOM-US,2025Q3,2025,0.08951084066875406,182642.33,3663,20250731,96
James Kelleher,Argus Research,376,QCOM-US,2025Q3,2025,0.0934099367873811,182642.33,3663,20250731,96
Chandler B. Converse,Cleveland Research Company,2295,QCOM-US,2025Q2,2025,0.06325185954436295,169168.88,3663,20250624,35
C.J. Muse,Cantor Fitzgerald,1190,QCOM-US,2025Q2,2025,0.05461283832024404,169168.88,3663,20250206,173
Stacy A. Rasgon,Bernstein Research,1140,QCOM-US,2025Q2,2025,,169168.88,3663,20250725,4
Joshua Buchalter,TD Cowen,917,QCOM-US,2025Q2,2025,0.06211267605633802,169168.88,3663,20250501,89
Angustt Lin,Aletheia Capital,2859,QCOM-US,2025Q2,2025,0.06460829493087558,169168.88,3663,20250724,5
Gary Mobley,Loop Capital Markets,1009,QCOM-US,2025Q2,2025,0.06168754462257415,169168.88,3663,20250724,5
Kevin Cassidy,Rosenblatt Securities,2623,QCOM-US,2025Q2,2025,0.06499772830531576,169168.88,3663,20250501,89
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2025Q2,2025,0.06097358343610047,169168.88,3663,20250721,8
Ross Seymore,Deutsche Bank Research,77,QCOM-US,2025Q2,2025,0.059082391120919064,169168.88,3663,20250501,89
Vijay Rakesh,Mizuho Securities USA,1802,QCOM-US,2025Q2,2025,0.06539235412474849,169168.88,3663,20250501,89
John N. Vinh,KeyBanc Capital Markets,618,QCOM-US,2025Q2,2025,0.057858116440578956,169168.88,3663,20250703,26
Rick Schafer,Oppenheimer,498,QCOM-US,2025Q2,2025,0.06402414486921529,169168.88,3663,20250206,173
Louis Miscioscia,Daiwa Securities Co. Ltd.,467,QCOM-US,2025Q2,2025,0.060584150061660284,169168.88,3663,20250501,89
Srini Pajjuri,Raymond James,402,QCOM-US,2025Q2,2025,0.06129811124813396,169168.88,3663,20250501,89
