analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score,factor_alpha,factor_alpha_tstat,factor_alpha_annualized,loading_Mkt-RF,loading_SMB,loading_HML,loading_MOM,loading_RMW,loading_CMA,n_factor_obs,r_squared,factor_alpha_z,partial_reliability_score_with_factor_raw,partial_reliability_score_with_factor
Ella Ji,8,0.030038822409548874,-0.030038822409548874,-0.004970161283407117,112.75,China Renaissance Securities (US),2903,1,-112.75,-0.5259348887515107,-0.5590344030863802,-1.4426560462785198,-0.8425417793721369,0.4444444444444444,-0.37446301305428303,0.03007724370555221,13.408202025582174,0.12030897482220884,0.0003131961290373407,-0.0006445901743211985,-6.741446605566429e-05,-0.0006845127442922897,,,8,0.7823350605508117,1.2187668117756425,-0.3272146315851921,-0.14542872514897426
Tom Forte,9,0.024236720373668266,-0.024236720373668266,-0.006457114705235729,81.55555555555556,Maxim Group,1063,2,-81.55555555555556,0.620537470704908,-1.4489956709879839,-0.4510897953648001,-0.42651599854929206,0.47368421052631576,-0.20203389404966465,0.026051046347213922,6.8354235868850735,0.10420418538885569,-0.00039834507644545634,-0.0002874037387577663,-0.0002602686502883674,-0.0007344188671663303,,,9,0.4540615854601182,-0.13421507616036513,-0.3534407679520603,-0.16741931113518646
Satoshi Tanaka,9,0.02739307837194261,-0.02739307837194261,-0.0044930554997906795,95.11111111111111,Daiwa Securities Co. Ltd.,467,1,-95.11111111111111,-0.0031463561551801442,-0.2734802882921822,-0.8819752187360337,-0.386200621061132,0.47368421052631576,-0.18293713629211517,0.025391525603244248,11.540930493378726,0.10156610241297699,0.0003460707001062317,-0.0008302341953883249,0.0001808656136182485,-0.00020948428822834821,,,9,0.6945959855063882,-0.35584346192765715,-0.3786113312777633,-0.17934220955262473
Saiyi He,9,0.029908302855124944,-0.029908302855124944,-0.006267497223420584,86.55555555555556,CMB International,2157,1,-86.55555555555556,-0.5001447422511154,-1.3355071029836212,-0.6100229433295994,-0.8152249295214453,0.47368421052631576,-0.38615917714173725,0.02889541446774948,7.585738630655177,0.11558165787099792,0.00016749074773913782,-0.0009516996429846,-0.00013969395648575565,-0.00032059301292557834,,,9,0.5295254081289174,0.8216194761963811,-0.4060138280919887,-0.19232233962252096
Rob Sanderson,6,0.025750585827936254,-0.025750585827936254,-0.004366593753776847,91.16666666666667,Loop Capital Markets,1009,1,-91.16666666666667,0.3214036587655315,-0.19779126254911936,-0.7565946242304699,-0.2109940760046859,0.375,-0.07912277850175721,0.021753855011036265,11.939381413498802,0.08701542004414506,0.0007785397374127524,-0.0013203737623571341,0.00045024979508901904,0.00023532866290374696,,,6,0.9766723012108515,-1.5782630274618616,-0.5528113138689799,-0.20730424270086745
Lulu Xia,8,0.02919677211963694,-0.02919677211963694,-0.00550554690725746,92.0,Huatai Research,1271,1,-92.0,-0.359549089831348,-0.8794697722267198,-0.783083482224603,-0.6740341147608903,0.4444444444444444,-0.2995707176715068,0.026839898306019627,5.248218983850467,0.10735959322407851,0.0005664154349728376,-0.0011569995755259228,0.0002719543953096983,-0.00016067160356985445,,,8,0.6578098078086209,0.13087436619311724,-0.47280699452238834,-0.21013644200995035
Heping Qin,1,0.04921667030329478,-0.04921667030329478,,87.0,Guotai Haitong Securities China,1094,1,-87.0,-4.315401600655371,,-0.6241503342598037,-2.4697759674575877,0.09090909090909091,-0.2245250879506898,,,,,,,,,,1,,,-2.4697759674575877,-0.2245250879506898
Gil Luria,5,0.029327502494756092,-0.029327502494756092,-0.006520336103936217,76.2,DA Davidson,556,1,-76.2,-0.38538089366530637,-1.4868345133619478,-0.2808547346558374,-0.7176900472276971,0.3333333333333333,-0.2392300157425657,,,,,,,,,,5,,,-0.7176900472276971,-0.2392300157425657
Irene Weng,6,0.025054634199192422,-0.025054634199192422,-0.004768476572061595,98.33333333333333,Fubon Securities,1084,1,-98.33333333333333,0.45892094145709306,-0.4383234387814618,-0.9843988029800151,-0.3212671001014613,0.375,-0.12047516253804799,0.021684246402971567,8.39620301373341,0.08673698561188627,0.0007883928926109428,-0.0012020701801967845,0.0004198475110523001,-5.078541866756505e-05,,,6,0.960698224585032,-1.6016546244388272,-0.6413639811858027,-0.24051149294467603
Barton Crockett,5,0.029273673452291878,-0.029273673452291878,-0.004903161233283693,122.4,Rosenblatt Securities,2623,1,-122.4,-0.37474448828332807,-0.5189339879140037,-1.7493970218505825,-0.8810251660159715,0.3333333333333333,-0.2936750553386571,,,,,,,,,,5,,,-0.8810251660159715,-0.2936750553386571
Laura Martin,6,0.02575652512130203,-0.02575652512130203,-0.004635317319310029,132.66666666666666,Needham,477,1,-132.66666666666666,0.32023007794319225,-0.35862586677152086,-2.075739752338303,-0.7047118470555439,0.375,-0.26426694264582895,0.022543123739201313,8.808835715736166,0.09017249495680525,0.00058832824559141,-0.0013671986955868392,0.0002638596787164449,0.00022959168753679474,,,6,0.9591604545541593,-1.3130335320149882,-0.856792268295405,-0.3212971006107769
Daniel Salmon,7,0.030510440621835555,-0.030510440621835555,-0.007613167908652644,72.28571428571429,New Street Research,1634,1,-72.28571428571429,-0.6191247777364371,-2.1409087864703693,-0.1564327845348232,-0.9721554495805432,0.4117647058823529,-0.40029930276845893,0.024280405769022146,2.8278913277059186,0.09712162307608858,0.0009565441927990004,-0.0013437091092815669,0.0005920210787487277,-6.975858025537582e-05,,,7,0.7238999140777231,-0.7292292841391701,-0.9114239082201999,-0.37529219750243525
Mark Mahaney,6,0.02732544424441748,-0.02732544424441748,-0.005638905864906558,118.5,Evercore ISI,1772,1,-118.5,0.010217879303623402,-0.9592868702562419,-1.625429166438039,-0.8581660524635525,0.375,-0.3218122696738322,0.020968871335171092,13.671189346276662,0.08387548534068437,0.0013299881286942114,-0.0017865241760944648,0.0007503122693828879,0.00039120721289846467,,,6,0.9900871965611034,-1.8420525542150534,-1.1041376779014278,-0.4140516292130354
