analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score,factor_alpha,factor_alpha_tstat,factor_alpha_annualized,loading_Mkt-RF,loading_SMB,loading_HML,loading_MOM,loading_RMW,loading_CMA,n_factor_obs,r_squared,factor_alpha_z,partial_reliability_score_with_factor_raw,partial_reliability_score_with_factor
Xiaodi Gao,3,0.030002647649881004,-0.030002647649881004,-0.002443330017054098,94.33333333333333,First Shanghai,1701,1,-94.33333333333333,-0.20300000849035074,0.9425466804418523,-0.8766980417812255,-0.04571712327657462,0.23076923076923078,-0.01055010537151722,,,,,,,,,,3,,,-0.04571712327657462,-0.01055010537151722
Yu Cui Dan,1,0.02799425224369512,-0.02799425224369512,,97.0,First Shanghai,1701,1,-97.0,0.46417120566771936,,-0.9648010417966312,-0.25031491806445594,0.09090909090909091,-0.022755901642223266,,,,,,,,,,1,,,-0.25031491806445594,-0.022755901642223266
Seamus Fernandez,12,0.032617883975811245,-0.032617883975811245,-0.005679425025920408,44.083333333333336,Guggenheim Securities,1515,1,-44.083333333333336,-1.0717584160763924,-1.197226701790816,0.7834928647590736,-0.49516408436937825,0.5454545454545454,-0.2700895005651154,0.03308097195405907,10.463430101468559,0.13232388781623627,1.6803948269001118e-05,-0.00021285221433139703,-7.444033549928794e-05,-0.000425894172105978,,,12,0.11636373142157275,1.2248367817768717,-0.06516386783281575,-0.03554392790880859
Jin Zhang,4,0.026173986943567602,-0.026173986943567602,-0.005260882460618663,84.25,China International Capital,898,1,-84.25,1.0688472603108563,-0.9204776452549879,-0.5435585729729732,-0.1317296526390349,0.2857142857142857,-0.03763704361115283,,,,,,,,,,4,,,-0.1317296526390349,-0.03763704361115283
David Risinger,12,0.031492045128725304,-0.031492045128725304,-0.0047618226270314335,71.33333333333333,Leerink Partners,1079,1,-71.33333333333333,-0.6977646953961085,-0.5904888948859056,-0.1168096666483521,-0.4683544189767887,0.5454545454545454,-0.255466046714612,0.032733621176576896,12.527060646832338,0.13093448470630759,-0.0002045720981362109,-0.00010939112728749043,-0.00014939571707081898,-0.00032417014584568187,,,12,0.14134792685589015,1.0625615490140077,-0.08562542697908959,-0.046704778352230684
Louise Chen,8,0.025832968353805733,-0.025832968353805733,-0.0037661446386960586,82.375,Scotiabank GBM,810,2,-82.375,1.182130623677025,0.06787411697800853,-0.4816111510871411,0.2561311965226309,0.4444444444444444,0.1138360873433915,0.0278095909111061,10.164197699828268,0.1112383636444244,-0.0003065360747923385,0.00047928095170207756,-0.00035516871515046245,5.20413342404072e-05,,,8,0.2597491780318627,-1.2378454437461337,-0.11736296354456027,-0.05216131713091567
Narumi Nakagiri,10,0.024284173362538106,-0.024284173362538106,-0.0031596307880771093,90.1,Daiwa Securities Co. Ltd.,467,1,-90.1,1.696626639562815,0.46891370016519157,-0.7368345292567691,0.47623527015707917,0.5,0.23811763507853959,0.026177910999164545,19.613001983293536,0.10471164399665818,-0.0003375131819398625,0.0006987571284555658,-0.00024745583028534953,4.056439851200016e-05,,,10,0.5856206303485452,-2.000133178997842,-0.14285684213165106,-0.07142842106582553
Robyn Karnauskas,3,0.037436701527326866,-0.037436701527326866,-0.002845111708259968,92.66666666666667,Truist Securities,852,1,-92.66666666666667,-2.6725270429855796,0.676880262751622,-0.8216336667715972,-0.939093482335185,0.23076923076923078,-0.21671388053888885,,,,,,,,,,3,,,-0.939093482335185,-0.21671388053888885
Evan David Seigerman,11,0.033694879939612385,-0.033694879939612385,-0.006980806647448544,39.45454545454545,BMO Capital Markets,181,1,-39.45454545454545,-1.429526962349419,-2.0577273194312835,0.9364216517176329,-0.8502775433543565,0.5238095238095238,-0.44538347509037723,0.032130595996306334,7.025832668340282,0.12852238398522534,0.0004007367818406312,-0.0006133793029494627,-0.00034687071946424165,-0.0008912976622674822,,,11,0.16513797434882282,0.7808404249111661,-0.4424980512879758,-0.23178469353179687
Carter Gould,5,0.031689472394938925,-0.031689472394938925,-0.0051673665878654235,92.2,Cantor Fitzgerald,1190,1,-92.2,-0.7633482893945599,-0.85864300356944,-0.8062156417689013,-0.8094023115776338,0.3333333333333333,-0.2698007705258779,,,,,,,,,,5,,,-0.8094023115776338,-0.2698007705258779
