analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Pierre Ferragu,New Street Research,1634,TSLA-US,2024Q2,2024,0.011449912126537785,953016.56,3711,20250623,29
Battle Road Research Team,Battle Road Research,1037,TSLA-US,2024Q2,2024,0.008103961065296742,953016.56,3711,20250423,90
Glenn Thum,Phillip Securities,651,TSLA-US,2024Q2,2024,0.0021556036230904424,953016.56,3711,20250423,90
William Selesky,Argus Research,376,TSLA-US,2024Q2,2024,0.009084088143842097,953016.56,3711,20250606,46
Tony Shen,SPDB International,3451,TSLA-US,2024Q2,2024,0.007157631472218467,953016.56,3711,20250514,69
Philippe Houchois,Jefferies,512,TSLA-US,2024Q2,2024,0.00929809483574422,953016.56,3711,20250502,81
Adrian Yanoshik,Rothschild & Co Redburn,1652,TSLA-US,2024Q2,2024,,953016.56,3711,20250429,84
Ji Wen,Founder Securities,1545,TSLA-US,2024Q2,2024,0.014153710963904286,953016.56,3711,20250425,88
Jing Lin Li,First Shanghai,1701,TSLA-US,2024Q2,2024,0.019831688522373936,953016.56,3711,20250424,89
Yu Jing Ni,Everbright Securities,1299,TSLA-US,2024Q2,2024,0.008948898201973773,953016.56,3711,20250423,90
Oscar Wang,Haitong International Research,2898,TSLA-US,2024Q2,2024,0.011449912126537785,953016.56,3711,20250423,90
Phoebe Wang,Fubon Securities,1084,TSLA-US,2024Q2,2024,0.015911180208192512,953016.56,3711,20250423,90
Xue Deng,China International Capital,898,TSLA-US,2024Q2,2024,0.014660673245910506,953016.56,3711,20250221,151
Yeon-Ju Park,Mirae Asset Securities,484,TSLA-US,2024Q2,2024,0.006752061646613491,953016.56,3711,20250423,90
Chris Pierce,Needham,477,TSLA-US,2024Q2,2024,0.007056239015817224,953016.56,3711,20250423,90
Gordon L. Johnson II,GLJ Research,3391,TSLA-US,2024Q1,2024,0.003296326460628402,750381.25,3711,20250417,4
Vijay Rakesh,Mizuho Securities USA,1802,TSLA-US,2024Q1,2024,0.013685112949547775,750381.25,3711,20250408,13
Colin M. Langan,Wells Fargo Securities,596,TSLA-US,2024Q1,2024,0.007032020232328861,750381.25,3711,20250130,81
Dan Ives,Wedbush Securities,590,TSLA-US,2024Q1,2024,0.010462514466972437,750381.25,3711,20250404,17
Colin Rusch,Oppenheimer,498,TSLA-US,2024Q1,2024,0.010754854472973552,750381.25,3711,20250417,4
Phoebe Wang,Fubon Securities,1084,TSLA-US,2024Q1,2024,0.023271464700587254,750381.25,3711,20250415,6
Chris McNally,Evercore ISI,1772,TSLA-US,2024Q1,2024,0.009897552402589053,750381.25,3711,20250408,13
Alexander E. Potter,Piper Sandler Companies,570,TSLA-US,2024Q1,2024,0.012512323717261778,750381.25,3711,20250414,7
Itay Michaeli,TD Cowen,917,TSLA-US,2024Q1,2024,0.015268121222512754,750381.25,3711,20250304,48
Edison Yu,Deutsche Bank Research,77,TSLA-US,2024Q1,2024,0.007754297226627804,750381.25,3711,20250411,10
Mickey Legg,"Benchmark, a StoneX Company",1124,TSLA-US,2024Q1,2024,0.01928501007329933,750381.25,3711,20250211,69
Jairam Nathan,Daiwa Securities Co. Ltd.,467,TSLA-US,2024Q1,2024,0.012169402889107978,750381.25,3711,20250325,27
Adrian Yanoshik,Rothschild & Co Redburn,1652,TSLA-US,2024Q1,2024,,750381.25,3711,20241025,178
Vadim Merkulov,Freedom Broker,3713,TSLA-US,2024Q1,2024,0.010454798748338977,750381.25,3711,20241029,174
Pierre Ferragu,New Street Research,1634,TSLA-US,2024Q1,2024,0.020185177247203055,750381.25,3711,20250130,81
Ron Jewsikow,Guggenheim Securities,1515,TSLA-US,2024Q1,2024,0.009768957092031377,750381.25,3711,20250402,19
William Stein,Truist Securities,852,TSLA-US,2024Q1,2024,0.011140640404646577,750381.25,3711,20250402,19
George Gianarikas,Canaccord Genuity,466,TSLA-US,2024Q1,2024,0.029452150970894597,750381.25,3711,20250130,81
Jed Dorsheimer,William Blair,198,TSLA-US,2024Q1,2024,0.014441253375626902,750381.25,3711,20250325,27
Andres Sheppard,Cantor Fitzgerald,1190,TSLA-US,2024Q1,2024,0.016970294483261178,750381.25,3711,20250318,34
Yeon-Ju Park,Mirae Asset Securities,484,TSLA-US,2024Q1,2024,0.011097775301127353,750381.25,3711,20250325,27
Xue Deng,China International Capital,898,TSLA-US,2024Q1,2024,0.018556303313472505,750381.25,3711,20250221,59
Tingting Song,Huatai Research,1271,TSLA-US,2024Q1,2024,0.012040807578550304,750381.25,3711,20250204,76
Yi Meng Ding,Guosheng Securities,3586,TSLA-US,2024Q1,2024,0.016841699172703502,750381.25,3711,20250213,67
YongHuo Liang,China Merchants Securities,1788,TSLA-US,2024Q1,2024,0.016584508551588155,750381.25,3711,20250214,66
Rong Jin,Huaan Securities,3624,TSLA-US,2024Q1,2024,0.014098332547473103,750381.25,3711,20250207,73
Yu Jing Ni,Everbright Securities,1299,TSLA-US,2024Q1,2024,0.014398388272107678,750381.25,3711,20250130,81
Heping Qin,Guotai Haitong Securities China,1094,TSLA-US,2024Q1,2024,0.018556303313472505,750381.25,3711,20250205,75
Chris Pierce,Needham,477,TSLA-US,2024Q1,2024,0.011526426336319603,750381.25,3711,20250206,74
Yiming Wang,China Renaissance Securities (US),2903,TSLA-US,2024Q1,2024,0.013112435166530928,750381.25,3711,20250206,74
Jing Lin Li,First Shanghai,1701,TSLA-US,2024Q1,2024,0.029444039607355657,750381.25,3711,20250205,75
Glenn Thum,Phillip Securities,651,TSLA-US,2024Q1,2024,0.010840584680012002,750381.25,3711,20250203,77
William Selesky,Argus Research,376,TSLA-US,2024Q1,2024,0.015427150756569077,750381.25,3711,20250131,80
Oscar Wang,Haitong International Research,2898,TSLA-US,2024Q1,2024,0.015512880963607529,750381.25,3711,20250130,81
Philippe Houchois,Jefferies,512,TSLA-US,2024Q1,2024,0.015449440610399075,750381.25,3711,20241113,159
Gordon L. Johnson II,GLJ Research,3391,TSLA-US,2023Q4,2023,-0.003234593122233572,748347.6,3711,20240122,1
Jeff Osborne,TD Cowen,917,TSLA-US,2023Q4,2023,0.021225740551583244,748347.6,3711,20231019,96
Vijay Rakesh,Mizuho Securities USA,1802,TSLA-US,2023Q4,2023,0.024599931903302695,748347.6,3711,20231019,96
Colin M. Langan,Wells Fargo Securities,596,TSLA-US,2023Q4,2023,0.007362955396663261,748347.6,3711,20231019,96
Chris McNally,Evercore ISI,1772,TSLA-US,2023Q4,2023,0.01621552604698672,748347.6,3711,20231020,95
Jennifer Liang,KGI Securities,671,TSLA-US,2023Q4,2023,0.027323799795709907,748347.6,3711,20231002,113
Chris McNally,Evercore ISI,1772,TSLA-US,2023Q3,2023,0.02324283963853576,828920.4,3711,20230720,89
Tom Narayan,RBC Capital Markets,1269,TSLA-US,2023Q3,2023,0.023587455965691527,828920.4,3711,20231013,4
Vijay Rakesh,Mizuho Securities USA,1802,TSLA-US,2023Q3,2023,0.031130724460101088,828920.4,3711,20230720,89
Colin M. Langan,Wells Fargo Securities,596,TSLA-US,2023Q3,2023,0.014053070914381988,828920.4,3711,20231006,11
Jennifer Liang,KGI Securities,671,TSLA-US,2023Q3,2023,0.031245596569153006,828920.4,3711,20231002,15
George Gianarikas,Canaccord Genuity,466,TSLA-US,2023Q3,2023,0.04146921427477408,828920.4,3711,20231002,15
Jeff Osborne,TD Cowen,917,TSLA-US,2023Q3,2023,0.028718410170010717,828920.4,3711,20230929,18
Vijay Rakesh,Mizuho Securities USA,1802,TSLA-US,2023Q2,2023,0.02227697536108751,895321.6,3711,20230420,89
Colin M. Langan,Wells Fargo Securities,596,TSLA-US,2023Q2,2023,0.01247097139620504,895321.6,3711,20230714,4
Chris McNally,Evercore ISI,1772,TSLA-US,2023Q2,2023,0.02149815916171056,895321.6,3711,20230710,8
Jeff Osborne,TD Cowen,917,TSLA-US,2023Q2,2023,0.02209997167941093,895321.6,3711,20230703,15
Tom Narayan,RBC Capital Markets,1269,TSLA-US,2023Q2,2023,0.02025913338997451,895321.6,3711,20221214,216
