analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Aaron Rakers,Wells Fargo Securities,596,NVDA-US,2024Q2,2024,0.035416758837322475,2223985.3,3674,20240513,8
Ben Reitzes,Melius Research,3130,NVDA-US,2024Q2,2024,0.034753130115471396,2223985.3,3674,20240426,25
Blayne Curtis,Jefferies,512,NVDA-US,2024Q2,2024,0.03427752953147812,2223985.3,3674,20240510,11
Thiago Alves Kapulskis,Itau Securities,1394,NVDA-US,2024Q2,2024,0.032751183471220635,2223985.3,3674,20240403,48
Matthew D. Ramsay,TD Cowen,917,NVDA-US,2024Q2,2024,0.0267785249745609,2223985.3,3674,20240222,89
Heping Qin,Guotai Haitong Securities China,1094,NVDA-US,2024Q2,2024,0.03164513560146883,2223985.3,3674,20240319,63
Kevin Garrigan,WestPark Capital,3079,NVDA-US,2024Q2,2024,0.031269079325753214,2223985.3,3674,20240222,89
Pianpian He,Huatai Research,1271,NVDA-US,2024Q2,2024,0.028902136884484356,2223985.3,3674,20240223,88
Rong Jin,Huaan Securities,3624,NVDA-US,2024Q2,2024,0.030439543423439363,2223985.3,3674,20240222,89
Gil Luria,DA Davidson,556,NVDA-US,2024Q2,2024,0.006703756138565676,2223985.3,3674,20240222,89
Kevin Garrigan,WestPark Capital,3079,NVDA-US,2024Q1,2024,0.03180159183852953,1685108.1,3674,20231122,90
Matthew D. Ramsay,TD Cowen,917,NVDA-US,2024Q1,2024,0.03380971226712399,1685108.1,3674,20231122,90
Ben Reitzes,Melius Research,3130,NVDA-US,2024Q1,2024,0.03781129531096551,1685108.1,3674,20240209,11
Kevin Garrigan,WestPark Capital,3079,NVDA-US,2023Q4,2023,0.033410946944225736,1135088.5,3674,20230824,88
Matthew D. Ramsay,TD Cowen,917,NVDA-US,2023Q4,2023,0.04057012471200629,1135088.5,3674,20231010,41
Kevin Garrigan,WestPark Capital,3079,NVDA-US,2023Q3,2023,0.02630540019739625,1051083.9,3674,20230525,89
C.J. Muse,Evercore ISI,1772,NVDA-US,2023Q3,2023,0.04353057291911454,1051083.9,3674,20230615,68
John N. Vinh,KeyBanc Capital Markets,618,NVDA-US,2023Q3,2023,0.033942755087653334,1051083.9,3674,20230525,89
Matthew D. Ramsay,TD Cowen,917,NVDA-US,2023Q3,2023,0.03549372561921323,1051083.9,3674,20230711,42
Kevin Garrigan,WestPark Capital,3079,NVDA-US,2023Q2,2023,0.03230050199065258,713459.5,3674,20230322,62
Matthew D. Ramsay,TD Cowen,917,NVDA-US,2023Q2,2023,0.032127401765622295,713459.5,3674,20230223,89
