analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Liang Wei Zhang,7,0.028278213515800815,-0.028278213515800815,-0.004680444186890417,87.71428571428571,Soochow Securities,3048,1,-87.71428571428571,0.6825802126513651,-0.5408665152047873,-0.8640480237732684,-0.24077810877556352,0.4117647058823529,-0.09914392714287909
Yan Hui Hao,1,0.03838297544831832,-0.03838297544831832,,82.0,Founder Securities,1545,1,-82.0,-1.5722446998034345,,-0.6573322095214934,-1.114788454662464,0.09090909090909091,-0.10134440496931492
Richard C. Shannon,7,0.029714905770795913,-0.029714905770795913,-0.003442443637803522,102.0,Craig Hallum Capital Group,1026,1,-102.0,0.36198983063860235,0.26857176816562384,-1.3808375594027065,-0.25009198686616013,0.4117647058823529,-0.1029790534154777
Lun Ke Zhang,7,0.027031149638552132,-0.027031149638552132,-0.004383462678707072,101.85714285714286,Guosen Securities,1894,1,-101.85714285714286,0.9608560113907665,-0.34669196305779154,-1.3756696640464123,-0.2538352052378125,0.4117647058823529,-0.10452037862733456
Ananda Baruah,3,0.038387879275570996,-0.038387879275570996,-0.0040805487680533725,59.0,Loop Capital Markets,1009,1,-59.0,-1.5733389632734256,-0.14863864552946573,0.17469894284190152,-0.5157595553203299,0.23076923076923078,-0.11902143584315306
James Kelleher,4,0.0299214147592692,-0.0299214147592692,-0.005575476891392174,76.75,Argus Research,376,1,-76.75,0.31590842714141,-1.1260631344038858,-0.46741205517767503,-0.42585558748005026,0.2857142857142857,-0.12167302499430006
Joshua Buchalter,6,0.03010565241677564,-0.03010565241677564,-0.005487617911753675,69.33333333333333,TD Cowen,917,1,-69.33333333333333,0.27479675496821576,-1.068618554343146,-0.19911215459672504,-0.3309779846572184,0.375,-0.1241167442464569
Qiao Sheng Cheng,4,0.03063781478192392,-0.03063781478192392,-0.004740956370296382,89.0,China International Capital,898,1,-89.0,0.1560474992786002,-0.58043101935242,-0.910559081979918,-0.4449808673512459,0.2857142857142857,-0.12713739067178453
Ross Seymore,7,0.02925889502098903,-0.02925889502098903,-0.004654723929652185,90.0,Deutsche Bank Research,77,1,-90.0,0.46374625061945196,-0.5240499145319398,-0.9467343494739786,-0.3356793377954888,0.4117647058823529,-0.13822090379814245
Matthew D. Ramsay,6,0.03238126990330459,-0.03238126990330459,-0.005123156937360512,66.16666666666667,TD Cowen,917,1,-66.16666666666667,-0.23299541610026991,-0.8303240998811531,-0.08455714086553333,-0.38262555228231876,0.375,-0.14348458210586953
Rong Jin,7,0.03334869867014092,-0.03334869867014092,-0.003735715287100045,84.57142857142857,Huaan Securities,3624,1,-84.57142857142857,-0.4488720987035692,0.07682282221978116,-0.7503543259347922,-0.37413453413952674,0.4117647058823529,-0.15405539641039337
Haofei Chen,1,0.042923882090356344,-0.042923882090356344,,88.0,Haitong International Research,2898,1,-88.0,-2.585524328752384,,-0.8743838144858573,-1.7299540716191206,0.09090909090909091,-0.15726855196537462
Heping Qin,6,0.03503042212891801,-0.03503042212891801,-0.003634436098821391,103.16666666666667,Guotai Haitong Securities China,1094,1,-103.16666666666667,-0.8241399156035853,0.1430418981013606,-1.4230420381457773,-0.701380018549334,0.375,-0.26301750695600024
Tony Shen,4,0.030317771670646004,-0.030317771670646004,-0.005723692391577104,124.0,SPDB International,3451,1,-124.0,0.22746345001433413,-1.2229704420194303,-2.1766934442720407,-1.0574001454257123,0.2857142857142857,-0.3021143272644892
C.J. Muse,6,0.03855232622025478,-0.03855232622025478,-0.006299626289184046,101.83333333333333,Cantor Fitzgerald,1190,2,-101.83333333333333,-1.6100344411210352,-1.5995316202496284,-1.3748083481536961,-1.5281248031747865,0.375,-0.573046801190545
Thiago Alves Kapulskis,5,0.047954764158967315,-0.047954764158967315,-0.008495755590738487,64.4,Itau Securities,1394,1,-64.4,-3.708139418121438,-3.0354204275856222,-0.02064750162602621,-2.2547357824443623,0.3333333333333333,-0.7515785941481208
